target_key,rho,efficacy,collateral,neighbor_count,neighbors_observed,neighbors_full_correct,gap_term
1201824,0.85,1.0,0.0,5,5,5,0.0
1201824,0.8,1.0,0.0,5,5,5,0.0
1201824,0.75,1.0,0.0,5,5,5,0.0
1201824,0.7,1.0,0.0,5,5,5,0.0
1202713,0.95,1.0,0.05,20,20,20,0.05
1202713,0.9,1.0,0.05,20,20,20,0.05
1202713,0.85,0.0,0.0,20,20,20,1.0
1202713,0.8,1.0,0.05,20,20,20,0.05
1202713,0.75,1.0,0.05,20,20,20,0.05
1202713,0.7,0.0,0.0,20,20,20,1.0
1202714,0.95,1.0,0.05,20,20,20,0.05
1202714,0.9,1.0,0.05,20,20,20,0.05
1202714,0.85,0.0,0.0,20,20,20,1.0
1202714,0.8,1.0,0.05,20,20,20,0.05
1202714,0.75,1.0,0.05,20,20,20,0.05
1202714,0.7,0.0,0.0,20,20,20,1.0
1222235,0.95,0.0,0.0,13,13,13,1.0
1222235,0.9,0.0,0.0,13,13,13,1.0
1222235,0.85,1.0,0.0,13,13,13,0.0
1222235,0.8,1.0,0.0,13,13,13,0.0
1222235,0.75,1.0,0.0,13,13,13,0.0
1222235,0.7,1.0,0.0,13,13,13,0.0
1223423,0.95,0.0,0.0,9,9,9,1.0
1223423,0.9,0.0,0.0,9,9,9,1.0
1223423,0.85,1.0,0.2222222222222222,9,9,9,0.2222222222222222
1223423,0.8,0.0,0.0,9,9,9,1.0
1223423,0.75,1.0,0.2222222222222222,9,9,9,0.2222222222222222
1223423,0.7,0.0,0.0,9,9,9,1.0
1223424,0.95,0.0,0.0,9,9,9,1.0
1223424,0.9,0.0,0.0,9,9,9,1.0
1223424,0.85,1.0,0.2222222222222222,9,9,9,0.2222222222222222
1223424,0.8,0.0,0.0,9,9,9,1.0
1223424,0.75,1.0,0.2222222222222222,9,9,9,0.2222222222222222
1223424,0.7,0.0,0.0,9,9,9,1.0
1223425,0.95,0.0,0.0,9,9,9,1.0
1223425,0.9,0.0,0.0,9,9,9,1.0
1223425,0.85,1.0,0.2222222222222222,9,9,9,0.2222222222222222
1223425,0.8,0.0,0.0,9,9,9,1.0
1223425,0.75,1.0,0.2222222222222222,9,9,9,0.2222222222222222
1223425,0.7,0.0,0.0,9,9,9,1.0
1249920,0.95,0.0,0.0,7,7,7,1.0
1249920,0.9,0.0,0.0,7,7,7,1.0
1249920,0.85,0.0,0.0,7,7,7,1.0
1249920,0.8,0.0,0.0,7,7,7,1.0
1249920,0.75,0.0,0.0,7,7,7,1.0
1249920,0.7,1.0,0.0,7,7,7,0.0
1251752,0.95,0.0,0.0,5,5,5,1.0
1251752,0.9,0.0,0.0,5,5,5,1.0
1251752,0.85,0.0,0.0,5,5,5,1.0
1251752,0.8,0.0,0.0,5,5,5,1.0
1251752,0.75,0.0,0.0,5,5,5,1.0
1251752,0.7,1.0,0.0,5,5,5,0.0
1281223,0.95,0.0,0.0,20,20,20,1.0
1281223,0.9,0.0,0.0,20,20,20,1.0
1281223,0.85,1.0,0.0,20,20,20,0.0
1281223,0.8,1.0,0.0,20,20,20,0.0
1281223,0.75,0.0,0.0,20,20,20,1.0
1281223,0.7,1.0,0.0,20,20,20,0.0
1283737,0.95,1.0,0.0,5,5,5,0.0
1283737,0.9,1.0,0.0,5,5,5,0.0
1283737,0.85,1.0,0.0,5,5,5,0.0
1283737,0.8,1.0,0.0,5,5,5,0.0
1283737,0.75,1.0,0.0,5,5,5,0.0
1283737,0.7,1.0,0.0,5,5,5,0.0
1289559,0.95,0.0,0.0,6,6,6,1.0
1289559,0.9,0.0,0.0,6,6,6,1.0
1289559,0.85,0.0,0.0,6,6,6,1.0
1289559,0.8,1.0,0.0,6,6,6,0.0
1289559,0.75,1.0,0.0,6,6,6,0.0
1289559,0.7,0.0,0.0,6,6,6,1.0
1297664,0.95,0.0,0.0,20,20,20,1.0
1297664,0.9,0.0,0.0,20,20,20,1.0
1297664,0.85,0.0,0.0,20,20,20,1.0
1297664,0.8,0.0,0.0,20,20,20,1.0
1297664,0.75,1.0,0.0,20,20,20,0.0
1297664,0.7,1.0,0.0,20,20,20,0.0
13046,0.95,0.0,0.0,20,20,20,1.0
13046,0.9,0.0,0.0,20,20,20,1.0
13046,0.85,0.0,0.0,20,20,20,1.0
13046,0.8,0.0,0.0,20,20,20,1.0
13046,0.75,1.0,0.0,20,20,20,0.0
13046,0.7,1.0,0.05,20,20,20,0.05
1305831,0.95,0.0,0.0,20,20,20,1.0
1305831,0.9,0.0,0.0,20,20,20,1.0
1305831,0.85,0.0,0.0,20,20,20,1.0
1305831,0.8,0.0,0.0,20,20,20,1.0
1305831,0.75,0.0,0.0,20,20,20,1.0
1305831,0.7,0.0,0.0,20,20,20,1.0
1307801,0.95,1.0,0.0,5,5,5,0.0
1307801,0.9,1.0,0.0,5,5,5,0.0
1307801,0.85,1.0,0.0,5,5,5,0.0
1307801,0.8,1.0,0.0,5,5,5,0.0
1307801,0.75,1.0,0.0,5,5,5,0.0
1307801,0.7,1.0,0.0,5,5,5,0.0
1307804,0.95,0.0,0.0,14,14,14,1.0
1307804,0.9,0.0,0.0,14,14,14,1.0
1307804,0.85,0.0,0.0,14,14,14,1.0
1307804,0.8,1.0,0.0,14,14,14,0.0
1307804,0.75,1.0,0.0,14,14,14,0.0
1307804,0.7,1.0,0.0,14,14,14,0.0
1307811,0.95,0.0,0.0,18,18,18,1.0
1307811,0.9,0.0,0.0,18,18,18,1.0
1307811,0.85,0.0,0.0,18,18,18,1.0
1307811,0.8,0.0,0.0,18,18,18,1.0
1307811,0.75,1.0,0.0,18,18,18,0.0
1307811,0.7,1.0,0.0,18,18,18,0.0
1336640,0.95,1.0,0.0,20,20,20,0.0
1336640,0.9,1.0,0.0,20,20,20,0.0
1336640,0.85,1.0,0.0,20,20,20,0.0
1336640,0.8,0.0,0.0,20,20,20,1.0
1336640,0.75,1.0,0.0,20,20,20,0.0
1336640,0.7,1.0,0.0,20,20,20,0.0
1346306,0.95,0.0,0.0,5,5,5,1.0
1346306,0.9,0.0,0.0,5,5,5,1.0
1346306,0.85,0.0,0.0,5,5,5,1.0
1346306,0.8,0.0,0.0,5,5,5,1.0
1346306,0.75,1.0,0.0,5,5,5,0.0
1346306,0.7,1.0,0.0,5,5,5,0.0
1363778,0.95,0.0,0.0,20,20,20,1.0
1363778,0.9,0.0,0.0,20,20,20,1.0
1363778,0.85,0.0,0.0,20,20,20,1.0
1363778,0.8,1.0,0.0,20,20,20,0.0
1363778,0.75,1.0,0.0,20,20,20,0.0
1363778,0.7,1.0,0.0,20,20,20,0.0
1366262,0.95,0.0,0.0,20,20,20,1.0
1366262,0.9,1.0,0.0,20,20,20,0.0
1366262,0.85,1.0,0.0,20,20,20,0.0
1366262,0.8,1.0,0.0,20,20,20,0.0
1366262,0.75,0.0,0.0,20,20,20,1.0
1366262,0.7,1.0,0.0,20,20,20,0.0
1394666,0.95,0.0,0.0,5,5,5,1.0
1394666,0.9,0.0,0.0,5,5,5,1.0
1394666,0.85,0.0,0.0,5,5,5,1.0
1394666,0.8,1.0,0.0,5,5,5,0.0
1394666,0.75,1.0,0.0,5,5,5,0.0
1394666,0.7,1.0,0.0,5,5,5,0.0
1401026,0.95,0.0,0.0,5,5,5,1.0
1401026,0.9,0.0,0.0,5,5,5,1.0
1401026,0.85,0.0,0.0,5,5,5,1.0
1401026,0.8,0.0,0.0,5,5,5,1.0
1401026,0.75,1.0,0.0,5,5,5,0.0
1401026,0.7,1.0,0.0,5,5,5,0.0
1416438,0.95,0.0,0.0,20,20,20,1.0
1416438,0.9,0.0,0.0,20,20,20,1.0
1416438,0.85,1.0,0.05,20,20,20,0.05
1416438,0.8,0.0,0.0,20,20,20,1.0
1416438,0.75,1.0,0.05,20,20,20,0.05
1416438,0.7,1.0,0.05,20,20,20,0.05
1416440,0.95,0.0,0.0,20,20,20,1.0
1416440,0.9,0.0,0.0,20,20,20,1.0
1416440,0.85,1.0,0.05,20,20,20,0.05
1416440,0.8,0.0,0.0,20,20,20,1.0
1416440,0.75,1.0,0.05,20,20,20,0.05
1416440,0.7,1.0,0.05,20,20,20,0.05
1425603,0.95,0.0,0.0,8,8,8,1.0
1425603,0.9,0.0,0.0,8,8,8,1.0
1425603,0.85,0.0,0.0,8,8,8,1.0
1425603,0.8,1.0,0.0,8,8,8,0.0
1425603,0.75,1.0,0.0,8,8,8,0.0
1425603,0.7,1.0,0.0,8,8,8,0.0
1436355,0.95,1.0,0.0,20,20,20,0.0
1436355,0.9,1.0,0.0,20,20,20,0.0
1436355,0.85,1.0,0.0,20,20,20,0.0
1436355,0.8,1.0,0.05,20,20,20,0.05
1436355,0.75,1.0,0.1,20,20,20,0.1
1436355,0.7,0.0,0.1,20,20,20,1.1
1447370,0.95,0.0,0.0,17,17,17,1.0
1447370,0.9,0.0,0.0,17,17,17,1.0
1447370,0.85,0.0,0.0,17,17,17,1.0
1447370,0.8,0.0,0.0,17,17,17,1.0
1447370,0.75,1.0,0.0,17,17,17,0.0
1447370,0.7,1.0,0.0,17,17,17,0.0
1449028,0.95,0.0,0.0,20,20,20,1.0
1449028,0.9,0.0,0.0,20,20,20,1.0
1449028,0.85,1.0,0.0,20,20,20,0.0
1449028,0.8,1.0,0.0,20,20,20,0.0
1449028,0.75,1.0,0.0,20,20,20,0.0
1449028,0.7,1.0,0.0,20,20,20,0.0
1455040,0.95,0.0,0.0,5,5,5,1.0
1455040,0.9,0.0,0.0,5,5,5,1.0
1455040,0.85,0.0,0.0,5,5,5,1.0
1455040,0.8,0.0,0.0,5,5,5,1.0
1455040,0.75,1.0,0.0,5,5,5,0.0
1455040,0.7,1.0,0.0,5,5,5,0.0
1460182,0.95,1.0,0.0,20,20,20,0.0
1460182,0.9,1.0,0.0,20,20,20,0.0
1460182,0.85,1.0,0.0,20,20,20,0.0
1460182,0.8,1.0,0.0,20,20,20,0.0
1460182,0.75,1.0,0.0,20,20,20,0.0
1460182,0.7,1.0,0.0,20,20,20,0.0
1466594,0.95,1.0,0.0,14,14,14,0.0
1466594,0.9,1.0,0.0,14,14,14,0.0
1466594,0.85,1.0,0.0,14,14,14,0.0
1466594,0.8,1.0,0.0,14,14,14,0.0
1466594,0.75,1.0,0.0,14,14,14,0.0
1466594,0.7,1.0,0.0,14,14,14,0.0
146692,0.95,0.0,0.0,20,20,20,1.0
146692,0.9,0.0,0.0,20,20,20,1.0
146692,0.85,0.0,0.0,20,20,20,1.0
146692,0.8,1.0,0.0,20,20,20,0.0
146692,0.75,1.0,0.0,20,20,20,0.0
146692,0.7,1.0,0.0,20,20,20,0.0
1473125,0.95,0.0,0.0,15,15,15,1.0
1473125,0.9,0.0,0.0,15,15,15,1.0
1473125,0.85,1.0,0.0,15,15,15,0.0
1473125,0.8,0.0,0.0,15,15,15,1.0
1473125,0.75,0.0,0.0,15,15,15,1.0
1473125,0.7,1.0,0.0,15,15,15,0.0
1482020,0.95,0.0,0.0,14,14,14,1.0
1482020,0.9,0.0,0.0,14,14,14,1.0
1482020,0.85,0.0,0.0,14,14,14,1.0
1482020,0.8,0.0,0.0,14,14,14,1.0
1482020,0.75,1.0,0.0,14,14,14,0.0
1482020,0.7,1.0,0.0,14,14,14,0.0
1485443,0.95,1.0,0.0,20,20,20,0.0
1485443,0.9,1.0,0.0,20,20,20,0.0
1485443,0.85,1.0,0.0,20,20,20,0.0
1485443,0.8,1.0,0.0,20,20,20,0.0
1485443,0.75,1.0,0.0,20,20,20,0.0
1485443,0.7,1.0,0.0,20,20,20,0.0
1488536,0.95,0.0,0.0,11,11,11,1.0
1488536,0.9,0.0,0.0,11,11,11,1.0
1488536,0.85,0.0,0.0,11,11,11,1.0
1488536,0.8,0.0,0.0,11,11,11,1.0
1488536,0.75,0.0,0.0,11,11,11,1.0
1488536,0.7,1.0,0.0,11,11,11,0.0
1494758,0.95,1.0,0.0,20,20,20,0.0
1494758,0.9,1.0,0.0,20,20,20,0.0
1494758,0.85,1.0,0.0,20,20,20,0.0
1494758,0.8,1.0,0.0,20,20,20,0.0
1494758,0.75,0.0,0.0,20,20,20,1.0
1494758,0.7,1.0,0.0,20,20,20,0.0
1505006,0.95,0.0,0.0,5,5,5,1.0
1505006,0.9,0.0,0.0,5,5,5,1.0
1505006,0.85,0.0,0.0,5,5,5,1.0
1505006,0.8,0.0,0.0,5,5,5,1.0
1505006,0.75,0.0,0.0,5,5,5,1.0
1505006,0.7,1.0,0.0,5,5,5,0.0
151132,0.95,1.0,0.0,12,12,12,0.0
151132,0.9,1.0,0.0,12,12,12,0.0
151132,0.85,1.0,0.0,12,12,12,0.0
151132,0.8,1.0,0.0,12,12,12,0.0
151132,0.75,1.0,0.0,12,12,12,0.0
151132,0.7,1.0,0.0,12,12,12,0.0
1511830,0.95,0.0,0.0,20,20,20,1.0
1511830,0.9,0.0,0.0,20,20,20,1.0
1511830,0.85,0.0,0.0,20,20,20,1.0
1511830,0.8,0.0,0.0,20,20,20,1.0
1511830,0.75,0.0,0.0,20,20,20,1.0
1511830,0.7,1.0,0.0,20,20,20,0.0
1533806,0.95,0.0,0.0,5,5,5,1.0
1533806,0.9,0.0,0.0,5,5,5,1.0
1533806,0.85,0.0,0.0,5,5,5,1.0
1533806,0.8,1.0,0.0,5,5,5,0.0
1533806,0.75,0.0,0.0,5,5,5,1.0
1533806,0.7,1.0,0.0,5,5,5,0.0
1537651,0.95,0.0,0.0,20,20,20,1.0
1537651,0.9,0.0,0.0,20,20,20,1.0
1537651,0.85,0.0,0.0,20,20,20,1.0
1537651,0.8,1.0,0.0,20,20,20,0.0
1537651,0.75,1.0,0.0,20,20,20,0.0
1537651,0.7,1.0,0.0,20,20,20,0.0
1541610,0.95,0.0,0.0,5,5,5,1.0
1541610,0.9,0.0,0.0,5,5,5,1.0
1541610,0.85,1.0,0.0,5,5,5,0.0
1541610,0.8,1.0,0.0,5,5,5,0.0
1541610,0.75,1.0,0.0,5,5,5,0.0
1541610,0.7,1.0,0.0,5,5,5,0.0
1550690,0.95,1.0,0.0,19,19,19,0.0
1550690,0.9,1.0,0.0,19,19,19,0.0
1550690,0.85,1.0,0.0,19,19,19,0.0
1550690,0.8,1.0,0.0,19,19,19,0.0
1550690,0.75,1.0,0.0,19,19,19,0.0
1550690,0.7,1.0,0.0,19,19,19,0.0
1580390,0.95,0.0,0.0,20,20,20,1.0
1580390,0.9,0.0,0.0,20,20,20,1.0
1580390,0.85,0.0,0.0,20,20,20,1.0
1580390,0.8,1.0,0.0,20,20,20,0.0
1580390,0.75,1.0,0.0,20,20,20,0.0
1580390,0.7,1.0,0.0,20,20,20,0.0
1581906,0.95,0.0,0.0,20,20,20,1.0
1581906,0.9,0.0,0.0,20,20,20,1.0
1581906,0.85,0.0,0.0,20,20,20,1.0
1581906,0.8,0.0,0.0,20,20,20,1.0
1581906,0.75,0.0,0.0,20,20,20,1.0
1581906,0.7,1.0,0.0,20,20,20,0.0
1587871,0.95,0.0,0.0,20,20,20,1.0
1587871,0.9,0.0,0.0,20,20,20,1.0
1587871,0.85,0.0,0.0,20,20,20,1.0
1587871,0.8,1.0,0.0,20,20,20,0.0
1587871,0.75,1.0,0.0,20,20,20,0.0
1587871,0.7,1.0,0.0,20,20,20,0.0
1592930,0.95,0.0,0.0,20,20,20,1.0
1592930,0.9,0.0,0.0,20,20,20,1.0
1592930,0.85,0.0,0.0,20,20,20,1.0
1592930,0.8,0.0,0.0,20,20,20,1.0
1592930,0.75,0.0,0.0,20,20,20,1.0
1592930,0.7,1.0,0.05,20,20,20,0.05
1610118,0.95,1.0,0.05,20,20,20,0.05
1610118,0.9,1.0,0.05,20,20,20,0.05
1610118,0.85,1.0,0.05,20,20,20,0.05
1610118,0.8,1.0,0.05,20,20,20,0.05
1610118,0.75,1.0,0.05,20,20,20,0.05
1610118,0.7,1.0,0.05,20,20,20,0.05
1610120,0.95,1.0,0.05,20,20,20,0.05
1610120,0.9,1.0,0.05,20,20,20,0.05
1610120,0.85,1.0,0.05,20,20,20,0.05
1610120,0.8,1.0,0.05,20,20,20,0.05
1610120,0.75,1.0,0.05,20,20,20,0.05
1610120,0.7,1.0,0.05,20,20,20,0.05
1611420,0.95,1.0,0.0,5,5,5,0.0
1611420,0.9,1.0,0.0,5,5,5,0.0
1611420,0.85,0.0,0.0,5,5,5,1.0
1611420,0.8,0.0,0.0,5,5,5,1.0
1611420,0.75,0.0,0.0,5,5,5,1.0
1611420,0.7,1.0,0.0,5,5,5,0.0
1620826,0.95,0.0,0.0,5,5,5,1.0
1620826,0.9,0.0,0.0,5,5,5,1.0
1620826,0.85,0.0,0.0,5,5,5,1.0
1620826,0.8,1.0,0.0,5,5,5,0.0
1620826,0.75,1.0,0.0,5,5,5,0.0
1620826,0.7,1.0,0.0,5,5,5,0.0
162371,0.95,0.0,0.0,20,20,20,1.0
162371,0.9,0.0,0.0,20,20,20,1.0
162371,0.85,0.0,0.0,20,20,20,1.0
162371,0.8,1.0,0.0,20,20,20,0.0
162371,0.75,1.0,0.0,20,20,20,0.0
162371,0.7,1.0,0.0,20,20,20,0.0
1630173,0.95,1.0,0.0,13,13,13,0.0
1630173,0.9,1.0,0.0,13,13,13,0.0
1630173,0.85,1.0,0.0,13,13,13,0.0
1630173,0.8,1.0,0.0,13,13,13,0.0
1630173,0.75,1.0,0.0,13,13,13,0.0
1630173,0.7,1.0,0.0,13,13,13,0.0
1642787,0.95,0.0,0.0,20,20,20,1.0
1642787,0.9,0.0,0.0,20,20,20,1.0
1642787,0.85,0.0,0.0,20,20,20,1.0
1642787,0.8,0.0,0.0,20,20,20,1.0
1642787,0.75,0.0,0.0,20,20,20,1.0
1642787,0.7,1.0,0.0,20,20,20,0.0
1648052,0.95,0.0,0.0,8,8,8,1.0
1648052,0.9,0.0,0.0,8,8,8,1.0
1648052,0.85,1.0,0.0,8,8,8,0.0
1648052,0.8,0.0,0.0,8,8,8,1.0
1648052,0.75,1.0,0.0,8,8,8,0.0
1648052,0.7,1.0,0.0,8,8,8,0.0
1657374,0.95,1.0,0.0,8,8,8,0.0
1657374,0.9,1.0,0.0,8,8,8,0.0
1657374,0.85,1.0,0.0,8,8,8,0.0
1657374,0.8,1.0,0.0,8,8,8,0.0
1657374,0.75,1.0,0.0,8,8,8,0.0
1657374,0.7,1.0,0.0,8,8,8,0.0
1659966,0.95,1.0,0.0,5,5,5,0.0
1659966,0.9,1.0,0.0,5,5,5,0.0
1659966,0.85,1.0,0.0,5,5,5,0.0
1659966,0.8,1.0,0.0,5,5,5,0.0
1659966,0.75,1.0,0.0,5,5,5,0.0
1659966,0.7,1.0,0.0,5,5,5,0.0
1660531,0.95,0.0,0.0,20,20,20,1.0
1660531,0.9,0.0,0.0,20,20,20,1.0
1660531,0.85,0.0,0.0,20,20,20,1.0
1660531,0.8,0.0,0.0,20,20,20,1.0
1660531,0.75,0.0,0.0,20,20,20,1.0
1660531,0.7,1.0,0.05,20,20,20,0.05
1665931,0.95,0.0,0.0,20,20,20,1.0
1665931,0.9,0.0,0.0,20,20,20,1.0
1665931,0.85,0.0,0.0,20,20,20,1.0
1665931,0.8,0.0,0.0,20,20,20,1.0
1665931,0.75,1.0,0.0,20,20,20,0.0
1665931,0.7,1.0,0.0,20,20,20,0.0
1668447,0.95,0.0,0.0,13,13,13,1.0
1668447,0.9,0.0,0.0,13,13,13,1.0
1668447,0.85,0.0,0.0,13,13,13,1.0
1668447,0.8,0.0,0.0,13,13,13,1.0
1668447,0.75,1.0,0.0,13,13,13,0.0
1668447,0.7,1.0,0.0,13,13,13,0.0
1668604,0.95,0.0,0.0,15,15,15,1.0
1668604,0.9,0.0,0.0,15,15,15,1.0
1668604,0.85,0.0,0.0,15,15,15,1.0
1668604,0.8,1.0,0.0,15,15,15,0.0
1668604,0.75,1.0,0.0,15,15,15,0.0
1668604,0.7,1.0,0.0,15,15,15,0.0
1678688,0.95,0.0,0.0,20,20,20,1.0
1678688,0.9,0.0,0.0,20,20,20,1.0
1678688,0.85,0.0,0.0,20,20,20,1.0
1678688,0.8,0.0,0.0,20,20,20,1.0
1678688,0.75,1.0,0.0,20,20,20,0.0
1678688,0.7,1.0,0.05,20,20,20,0.05
1683267,0.95,1.0,0.0,5,5,5,0.0
1683267,0.9,1.0,0.0,5,5,5,0.0
1683267,0.85,1.0,0.0,5,5,5,0.0
1683267,0.8,1.0,0.0,5,5,5,0.0
1683267,0.75,1.0,0.0,5,5,5,0.0
1683267,0.7,1.0,0.0,5,5,5,0.0
1686002,0.95,0.0,0.0,20,20,20,1.0
1686002,0.9,0.0,0.0,20,20,20,1.0
1686002,0.85,0.0,0.0,20,20,20,1.0
1686002,0.8,1.0,0.0,20,20,20,0.0
1686002,0.75,1.0,0.0,20,20,20,0.0
1686002,0.7,1.0,0.0,20,20,20,0.0
1688690,0.95,0.0,0.0,20,20,20,1.0
1688690,0.9,0.0,0.0,20,20,20,1.0
1688690,0.85,1.0,0.0,20,20,20,0.0
1688690,0.8,1.0,0.0,20,20,20,0.0
1688690,0.75,0.0,0.0,20,20,20,1.0
1688690,0.7,0.0,0.0,20,20,20,1.0
1688733,0.95,0.0,0.0,20,20,20,1.0
1688733,0.9,0.0,0.0,20,20,20,1.0
1688733,0.85,0.0,0.0,20,20,20,1.0
1688733,0.8,1.0,0.0,20,20,20,0.0
1688733,0.75,1.0,0.0,20,20,20,0.0
1688733,0.7,1.0,0.0,20,20,20,0.0
1695062,0.95,1.0,0.0,13,13,13,0.0
1695062,0.9,1.0,0.0,13,13,13,0.0
1695062,0.85,1.0,0.0,13,13,13,0.0
1695062,0.8,1.0,0.0,13,13,13,0.0
1695062,0.75,1.0,0.0,13,13,13,0.0
1695062,0.7,1.0,0.0,13,13,13,0.0
1695842,0.95,1.0,0.0,8,8,8,0.0
1695842,0.9,1.0,0.0,8,8,8,0.0
1695842,0.85,0.0,0.0,8,8,8,1.0
1695842,0.8,0.0,0.0,8,8,8,1.0
1695842,0.75,1.0,0.0,8,8,8,0.0
1695842,0.7,1.0,0.0,8,8,8,0.0
1717233,0.95,0.0,0.0,20,20,20,1.0
1717233,0.9,0.0,0.0,20,20,20,1.0
1717233,0.85,0.0,0.05,20,20,20,1.05
1717233,0.8,0.0,0.05,20,20,20,1.05
1717233,0.75,1.0,0.05,20,20,20,0.05
1717233,0.7,1.0,0.05,20,20,20,0.05
1719999,0.95,0.0,0.0,5,5,5,1.0
1719999,0.9,0.0,0.0,5,5,5,1.0
1719999,0.85,1.0,0.0,5,5,5,0.0
1719999,0.8,0.0,0.0,5,5,5,1.0
1719999,0.75,0.0,0.0,5,5,5,1.0
1719999,0.7,1.0,0.0,5,5,5,0.0
1722391,0.95,0.0,0.0,20,20,20,1.0
1722391,0.9,0.0,0.0,20,20,20,1.0
1722391,0.85,0.0,0.0,20,20,20,1.0
1722391,0.8,0.0,0.0,20,20,20,1.0
1722391,0.75,1.0,0.0,20,20,20,0.0
1722391,0.7,1.0,0.0,20,20,20,0.0
1723977,0.95,0.0,0.0,5,5,5,1.0
