fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
31354d5f-f857-4cf8-87d3-7498a5c197f6,Paris,1,1,1,1.0,Paris,False,0.0
3153e13c-7f68-4da0-9c9c-7a3020595c4f,Germany,0,1,1,0.0,Berlin,False,0.0
3171d1d8-a72c-4f90-9f65-1df173433f37,Canterbury,4,1,1,0.0,Romania,False,0.0
3184f1cd-9a18-4f18-826a-323dbafb9d9e,London,2,1,1,1.0,London,False,0.0
31b2a08e-f460-49e8-b99a-a16b5b4f6dbe,Guadalajara,3,1,1,0.0,Milan,False,0.0
324dfff1-8bf7-4d07-b6a2-8476a57e8689,Warsaw,1,1,1,0.0,Boston,False,0.0
3394ea7b-0d98-4146-840a-dfa070bc198a,Sheffield,0,1,1,0.0,London,False,0.0
33d2cbd4-ae81-4f76-a8de-dc8e67c9674c,Oregon,3,1,1,0.0,London,False,0.0
3400ebd5-0783-4bcb-9c21-874f2339f912,Philadelphia,4,1,1,0.0,Boston,False,0.0
341ffe83-f28b-4a8b-bd0a-57335afffc38,Melbourne,3,1,1,0.0,Berlin,False,0.0
34e64a85-7d5b-4118-ac28-baa71541af85,Sheffield,3,1,1,0.0,London,False,0.0
34e95b40-da40-42a7-a76e-174048422105,Somerset,2,1,1,0.0,Manchester,False,0.0
356cbd8c-d650-4cba-bb10-5d156cb5ab79,Iran,3,1,1,1.0,Iran,False,0.0
3582e6a9-de08-4319-8231-7c1e966f2cf8,Lansing,0,1,1,0.0,Boston,False,0.0
35cbb3e1-75bb-401a-b16f-0ffc9a2711ba,Bermuda,3,1,1,0.0,London,False,0.0
35cd1216-7f2e-436e-a6f8-c1cd1029f0d1,Vilnius,3,1,1,0.0,Warsaw,False,0.0
35da6288-7ce8-49b9-8847-c312f60fb05a,Wilmington,0,1,1,0.0,London,False,0.0
35ee08ff-c517-4baa-8229-16d18f97594a,Riga,0,1,1,0.0,Paris,False,0.0
364f529c-1c81-4156-afcc-fc5694400a48,Cleveland,4,1,1,0.0,Venice,False,0.0
3678a787-55ea-40dd-8b58-bc3416dd6640,Beijing,1,1,1,0.0,Shanghai,False,0.0
36a0cb7f-dedb-43c3-a031-f2d9f640e3e6,Austria,0,1,1,0.0,London,False,0.0
36e97110-bcff-4632-bec6-2a7282c511ea,Mexico,0,1,1,0.0,Madrid,False,0.0
36f05cc0-cebf-457d-8b71-af3647411fce,Moscow,4,1,1,0.0,Romania,False,0.0
3827ba3e-b1be-4353-8e6a-3785cc631b61,Auckland,2,1,1,0.0,Paris,False,0.0
38ba02a4-dff1-4173-8c76-7fd01ed0ade9,Hull,0,1,1,0.0,Salford,False,0.0
38f82645-a4f7-416d-a932-05addd5eed5d,Sacramento,0,1,1,0.0,London,False,0.0
3a262307-e841-49ef-b7aa-bf75703f103d,Auckland,0,1,1,0.0,London,False,0.0
3b5b568d-1489-4c2c-8334-56ba2e1146fe,Manchester,0,1,1,0.0,London,False,0.0
3b6a3614-f333-49b6-94d6-c831919fb3eb,Berlin,0,1,1,0.0,London,False,0.0
3b9c508b-5ad5-4fb5-8abe-5fa665ec8dfc,Vermont,4,1,1,0.0,Chicago,False,0.0
3bdeb857-cf75-4531-a10d-7a84a6532d83,Shanghai,0,1,1,0.0,Iran,False,0.0
3c36aa4c-5839-47e5-841e-c210f65dd269,Paris,1,1,1,1.0,Paris,False,0.0
3c41912f-84d0-47b9-ab8c-c8412ae75314,Bristol,0,1,1,0.0,London,False,0.0
3c45107d-636e-428f-9dfd-c657a896f590,Seville,1,1,1,0.0,Madrid,False,0.0
3ced0f07-417d-473b-95c9-b9bb90617561,Milan,3,1,1,0.0,Barcelona,False,0.0
3cf9d3b8-039e-4a30-8389-dcfda25cc772,Swansea,3,1,1,0.0,Boston,False,0.0
3d3cfbca-4648-41b9-9392-b2b4de05dbb0,Cambridge,4,1,1,0.0,Lyon,False,0.0
3d8647f9-1655-454f-9c32-360df32b9b1d,France,0,1,1,0.0,Paris,False,0.0
3d9fcb10-2799-4aa7-8181-197c27cb5f79,Jerusalem,3,1,1,0.0,Cairo,False,0.0
3e1a79a6-f511-49b6-bc1a-bbbe52cfbd86,Calais,2,1,1,0.0,London,False,0.0
3e1cb242-1468-40c8-945d-4722984ebe86,Portsmouth,4,1,1,0.0,Paris,False,0.0
3eb354f7-5b07-478e-80f8-3b88583894d7,Berlin,0,1,1,0.0,Warsaw,False,0.0
3f64b039-df15-4ead-838b-394a29ab5ff4,Amsterdam,3,1,1,0.0,Paris,False,0.0
40740100-71c2-44a1-a563-acd2fa87b939,Canberra,1,1,1,0.0,Jamaica,False,0.0
4097420d-de0c-4812-8897-7829d091b53b,London,2,1,1,1.0,London,False,0.0
42f14e7e-4585-4900-b4d6-6aa774a13c23,Stockholm,1,1,1,0.0,London,False,0.0
430d9089-84eb-4937-8c81-612bdaca38f8,Poland,0,1,1,0.0,Warsaw,False,0.0
4349c309-6ee0-401c-aa3e-17cfa728145e,Belfast,1,1,1,0.0,London,False,0.0
440f9dcf-0eb2-44ad-ac78-db3a47a0ac5a,Dallas,2,1,1,0.0,London,False,0.0
44300878-aaaf-41c6-9b3e-0a7eb768cf31,Berkeley,4,1,1,0.0,Philadelphia,False,0.0
4433cddd-35a1-495f-8cd3-941a0b3938ed,Saskatchewan,4,1,1,0.0,London,False,0.0
445fdd9e-03de-477d-82f1-8141f0bf95f0,Benton,1,1,1,0.0,London,False,0.0
44a47680-114f-4a7e-b1cd-d4136340c28b,London,4,1,1,1.0,London,False,0.0
44e3d6c6-4c22-488c-b16f-8c58d208a0d4,England,0,1,1,0.0,London,False,0.0
451fe136-8dee-4154-8be5-f8e19d1f1ea4,London,0,1,1,0.0,Dublin,False,0.0
4595519b-9286-4873-81aa-9121e7fb351a,Zagreb,3,1,1,0.0,Paris,False,0.0
45d9dc4e-7a76-472a-808b-ee1e1ee0f623,Amsterdam,1,1,1,1.0,Amsterdam,False,0.0
45dbfd2d-d0ae-4144-8553-c3d0597ab88b,Boulder,1,1,1,0.0,Berkeley,False,0.0
45ed8ce5-3974-4688-9386-1152ac82f467,Humboldt,0,1,1,0.0,Salford,False,0.0
467da817-f0f2-4690-867d-3dec06c36398,Norfolk,2,1,1,0.0,Macon,False,0.0
46d6a869-1838-48ad-aa17-f8e2bbbaf4f0,England,3,1,1,0.0,London,False,0.0
47216d54-4e0a-40bd-9825-85dcfa99b158,Budapest,2,1,1,0.0,London,False,0.0
47c34fa8-9d77-4722-8872-171ef1714be1,Rome,1,1,1,1.0,Rome,False,0.0
482868e3-eb86-4540-a7bc-c638bc40b7a5,London,3,1,1,0.0,Cheshire,False,0.0
48562a6c-eeb7-4d8d-9606-cdb58908b487,Devon,0,1,1,0.0,London,False,0.0
491d1e0f-497c-4cf7-9301-06642c62d1a5,Dayton,2,1,1,0.0,Melbourne,False,0.0
49801c42-ec89-4b72-92fe-5066c5b6c559,Rochester,2,1,1,0.0,Oslo,False,0.0
499fe666-3697-4d01-b546-00ab7084513a,Toronto,3,1,1,0.0,Salford,False,0.0
4a1e8672-7817-4287-90b1-8a1e0b01725e,Melbourne,4,1,1,0.0,London,False,0.0
4a454cbd-b69e-4786-83ab-8cf823bedd9b,Philadelphia,1,1,1,0.0,Cambridge,False,0.0
4aef8767-bb24-41e8-848c-e6a19d08a120,Germany,3,1,1,0.0,Buffalo,False,0.0
4b51843b-f41c-4fe9-ac25-8ce3345a55ad,Kenya,0,1,1,0.0,Boston,False,0.0
4bc1321d-f931-4fa8-a497-dc2bdc4679a9,Philadelphia,2,1,1,0.0,London,False,0.0
4c19ec53-28f3-4453-a695-9de24833a45d,Portland,2,1,1,0.0,London,False,0.0
4c518e6f-4e52-4066-9ede-8b5c83bb88da,Berlin,0,1,1,1.0,Berlin,False,0.0
4d06b314-42d8-401f-a7e4-c1e6c3ad2f28,Bergen,2,1,1,0.0,Boston,False,0.0
4d2f8cd9-95c8-47b0-ae82-c1e9f9a328ff,Canton,2,1,1,0.0,Baltimore,False,0.0
4d5b73f9-3c3e-4119-ada4-817f236393d1,Georgia,2,1,1,0.0,Milan,False,0.0
4dd96c83-3798-49f7-9c92-b44d0a15cd5b,London,0,1,1,1.0,London,False,0.0
4e0db5f7-a74a-4f5b-84cb-7206662a0368,Cardiff,4,1,1,0.0,Milan,False,0.0
4e613784-4620-4c9e-914f-7c6d4b367b2d,London,1,1,1,0.0,England,False,0.0
4e85de3c-1c41-45dc-832e-cc981ce76106,Augsburg,0,1,1,0.0,Chicago,False,0.0
4f2ea46b-3b43-4c0a-bff4-aefb2861faa4,Leeds,4,1,1,0.0,Canton,False,0.0
4f8221d6-59bc-40cd-8c20-b46166b5b532,Warwickshire,3,1,1,0.0,Berlin,False,0.0
4f9ab54b-5fc4-4f0c-abf4-c4d723a41f55,Wisconsin,3,1,1,0.0,Melbourne,False,0.0
4ff2dcca-5076-4732-8235-a4a6b6a06f2f,Belfast,3,1,1,0.0,Paris,False,0.0
4ffdd6e5-90dc-4912-8eca-665f7dcfe9e0,Ontario,3,1,1,0.0,Montreal,False,0.0
50146343-5a84-4abb-a1d5-5feb3f1c8141,Russia,3,1,1,0.0,Moscow,False,0.0
50522856-468e-46a8-bf11-e69756382af4,Milwaukee,3,1,1,0.0,London,False,0.0
50588cb6-446d-4b89-84a2-8c0fb8da0e8a,London,4,1,1,1.0,London,False,0.0
50d30473-dcf8-4642-9636-421c25957f18,Salford,4,1,1,0.0,London,False,0.0
513fc5cd-222e-4d90-ab1f-19c341a05a36,Ohio,0,1,1,0.0,Philadelphia,False,0.0
51517288-2829-4e58-9d14-aec4a57ff035,Edmonton,0,1,1,0.0,London,False,0.0
51712ba8-d10e-448a-b0b5-f5df36c9f415,Seoul,0,1,1,0.0,Oslo,False,0.0
51e2ead7-8206-4566-9996-e5dce534979f,Alexandria,0,1,1,0.0,London,False,0.0
5312eba8-0e9a-47c1-a15e-076cd6e172d1,Jamaica,0,1,1,0.0,Portsmouth,False,0.0
53e07243-be96-4009-9462-5ceb3a372d13,Toronto,0,1,1,0.0,London,False,0.0
54063785-b407-44d1-9168-24b2acffdf99,Syria,3,1,1,0.0,Iran,False,0.0
54f6d95f-7e00-4af2-b775-ac67c6d684ee,Canberra,1,1,1,0.0,Salford,False,0.0
55793905-6f46-4970-91c0-b8a8dcdfaf23,Leipzig,4,1,1,0.0,Berlin,False,0.0
55eb4f61-5d3f-4e36-8ca8-d378bee57205,Chicago,3,1,1,0.0,Boston,False,0.0
564820c4-68e4-4d8e-9bc5-e69d116323be,Shanghai,2,1,1,0.0,Amsterdam,False,0.0
56905fa0-2018-4351-8940-9587ea08bd8f,Waterford,2,1,1,0.0,Paris,False,0.0
56c25660-07d5-4a97-bc27-0da3cbf300a0,Budapest,3,1,1,0.0,Oslo,False,0.0
57cbf4eb-0f55-4c39-99bb-c4430903ed3a,Charleston,0,1,1,0.0,London,False,0.0
58d7c28d-7a71-4bd7-83f9-16b7616710ca,Mexico,3,1,1,0.0,Naples,False,0.0
59c4ecc2-5d59-4809-ac60-73f0973e7e8c,Darwin,0,1,1,0.0,Virginia,False,0.0
59de8c40-3627-4d24-9f90-18ca4f7299f2,Peru,4,1,1,0.0,London,False,0.0
5acf993d-91ea-463c-b2fc-728306a078c5,Argentina,0,1,1,0.0,Madrid,False,0.0
5ae6f8e9-a38f-4623-bd1b-8d5bc2558cb8,Milford,3,1,1,0.0,Amsterdam,False,0.0
5b4d041a-ebb7-41f5-b3b0-d183011beec5,Bucharest,3,1,1,0.0,Sofia,False,0.0
5b759844-508d-4892-9fdf-28391cce4d4f,Reading,2,1,1,0.0,Paris,False,0.0
5bcad0cc-c73e-4911-9113-75e07228c989,Nottingham,4,1,1,0.0,England,False,0.0
5bec88ad-2ec7-43b0-9a0c-010a88dfd2b0,Leiden,4,1,1,0.0,Amsterdam,False,0.0
5cbc33f6-5644-4efe-827c-dda2ae277d52,London,4,1,1,0.0,Berlin,False,0.0
5d6d27dd-ae07-4796-9045-3e25e012fe93,Vilnius,4,1,1,0.0,Brooklyn,False,0.0
5e56bc01-931f-469c-8865-71b10e808bed,Granada,3,1,1,0.0,Mexico,False,0.0
5e81308a-bef5-4973-8858-aec32299d7b2,Montreal,4,1,1,0.0,London,False,0.0
5e950579-eede-4c88-80e8-7c8dea7c55f6,Edinburgh,1,1,1,0.0,Greece,False,0.0
5f2975f5-1d37-48a3-87f8-bccacfa2bd91,Sofia,2,1,1,0.0,Warsaw,False,0.0
5f5ca9f0-bf98-4e71-a006-65e49dd4a3f1,Germany,3,1,1,0.0,Barcelona,False,0.0
5f98d69b-9386-4317-8c80-ba4e7f674ecb,Newark,1,1,1,0.0,Manhattan,False,0.0
5fc6ba3f-5d29-4d67-bf7c-c98ab4ebb5c5,Bucharest,4,1,1,0.0,Oslo,False,0.0
5fffd4ee-540a-4f15-aca5-b46f11885d99,Sydney,3,1,1,0.0,London,False,0.0
60596ff5-07fc-49c5-b842-43702e6a85fb,Stuttgart,2,1,1,0.0,Berlin,False,0.0
60dd3a10-9d7c-4416-8ab1-c956a2dff96d,Belfast,2,1,1,0.0,Paris,False,0.0
61a33d9a-6125-4cb3-870d-954d8f391a6e,Philadelphia,1,1,1,0.0,Jerusalem,False,0.0
6223eda9-8c60-4ff5-91dc-3f7c02761c96,Belfast,0,1,1,0.0,Jamaica,False,0.0
6236d084-cd2c-41f4-b912-fe228faeabb3,Tehran,1,1,1,0.0,Turkey,False,0.0
62561d10-1369-4cae-882e-238ce8293444,Montreal,3,1,1,0.0,Liverpool,False,0.0
625fc5b6-9db2-4e4a-8a7f-04e01a6b9a59,Lille,3,1,1,0.0,Paris,False,0.0
628e56c7-9c29-42b9-9c1d-76cf6b0028d9,Cumberland,2,1,1,0.0,Virginia,False,0.0
6393c280-5888-4faf-948b-b34d8fabaf81,Milwaukee,3,1,1,0.0,London,False,0.0
641411dd-9df7-4416-9ab3-b9f087745546,Boston,4,1,1,0.0,Macon,False,0.0
649a9545-1926-429d-9843-fb391d4b1574,Moscow,4,1,1,0.0,Paris,False,0.0
650b19ec-e91b-40c9-afc2-b054aeb16255,Durham,0,1,1,0.0,London,False,0.0
6513d22d-bbfe-4ef6-9194-593ee0080ff6,Detroit,3,1,1,0.0,Birmingham,False,0.0
653966f2-309e-4d00-905e-4e92d5233eda,Greece,0,1,1,0.0,Romania,False,0.0
65e1c0d6-76a0-40dd-8d83-e835c47c5b24,Milan,2,1,1,0.0,Venice,False,0.0
