fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
1401026,Amos Bronson Alcott,1,1,1,0.0,Thomas Lincoln,False,0.0
1416438,Federated Malay States,3,1,1,1.0,Federated Malay States,False,1.0
1416440,Federated Malay States,0,1,1,1.0,Federated Malay States,False,1.0
1416925,red,1,1,1,1.0,red,False,0.0
1425603,Alfred the Great,3,1,1,0.0,Stephen,False,0.0
1436355,Abu Dhabi,1,1,1,0.0,Dubai,False,0.0
1445424,alternative rock,3,1,1,0.0,comedy-drama,False,0.0
1447370,Craig Safan,4,1,1,0.0,Stephen Sondheim,False,0.0
1449028,Reykjavík,3,1,1,0.0,Tirana,False,0.0
1455040,art rock,1,1,1,0.0,alternative rock,False,0.0
1456710,Adam Horowitz,1,1,1,0.0,Nat Faxon,False,0.0
1460182,Bill Condon,2,1,1,0.0,John Shiban,False,0.0
1466594,Downpatrick,4,1,1,0.0,Lincoln,False,0.0
146692,Hume Cronyn,4,1,1,0.0,Carl Gottlieb,False,0.0
1473125,Loki,0,1,1,0.0,Leda,False,0.0
1482020,Jon Favreau,4,1,1,0.0,James Cameron,False,0.0
1485443,David Koepp,4,1,1,0.0,Howard Estabrook,False,0.0
1488536,Lin-Manuel Miranda,4,1,1,0.0,Richard Rodgers,False,0.0
1494758,Pretoria,1,1,1,0.0,Adelaide,False,0.0
1504171,composer,1,1,1,0.0,basketball,False,1.0
1505006,association football,1,1,1,1.0,association football,False,1.0
151132,Earl Woods,3,1,1,0.0,Joe Jackson,False,0.0
1511830,Edmonton,4,1,1,0.0,Vientiane,False,0.0
1522558,red,0,1,1,1.0,red,False,1.0
1524983,red,0,1,1,1.0,red,False,0.0
1533806,association football,2,1,1,1.0,association football,False,0.0
1537651,Fredericton,0,1,1,0.0,Concord,False,0.0
1541610,actor,3,1,1,1.0,actor,False,0.0
1547297,Albert Arnold Gore,4,1,1,0.0,Pauline LaFon Gore,False,1.0
1547299,Pauline LaFon Gore,2,1,1,0.0,Albert Arnold Gore,False,0.0
1550690,John Lennon,1,1,1,0.0,Stephen Sondheim,False,0.0
1570040,Phil Spector,4,1,1,0.0,Quincy Jones,False,0.0
157382,John Gatins,4,1,1,0.0,Kevin Williamson,False,0.0
1580390,Yellowknife,4,1,1,0.0,Iqaluit,False,0.0
1581906,Whitehorse,2,1,1,0.0,Saint Paul,False,0.0
1587871,Dustin Lance Black,3,1,1,0.0,John Lasseter,False,0.0
1592930,Iqaluit,1,1,1,0.0,Yellowknife,False,0.0
1593358,tennis,3,1,1,0.0,actor,False,0.0
1610118,Daphne du Maurier,2,1,1,1.0,Daphne du Maurier,False,0.0
1610120,Daphne du Maurier,3,1,1,1.0,Daphne du Maurier,False,0.0
1611420,association football,4,1,1,1.0,association football,False,0.0
1620826,Edo,1,1,1,0.0,Tokyo,False,0.0
162371,Kyiv,1,1,1,0.0,Helsinki,False,0.0
1630173,Johnny Depp,0,1,1,0.0,Debra Hill,False,0.0
1633964,George H. W. Bush,4,1,1,0.0,Augustine Washington,False,0.0
1638818,Robert Zemeckis,4,1,1,0.0,Marta Kauffman,False,0.0
1642787,Vangelis,0,1,1,0.0,Stephen Sondheim,False,0.0
1648052,George Orwell,1,1,1,0.0,Stephen King,False,0.0
1657374,John Carpenter,2,1,1,0.0,Tom Cherones,False,0.0
1659966,historical drama,3,1,1,0.0,soap opera,False,0.0
1660531,London,4,1,1,0.0,Winchester,False,0.0
1665931,Riga,4,1,1,0.0,Sofia,False,0.0
1668447,Jason Reitman,1,1,1,1.0,Jason Reitman,False,0.0
1668450,Jason Reitman,0,1,1,1.0,Jason Reitman,False,0.0
1668604,Bruce Lee,1,1,1,0.0,Rocky Johnson,False,0.0
1678688,Prague,0,1,1,0.0,Central Bohemian Region,False,0.0
1683267,Brandon Sanderson,1,1,1,0.0,Herodotos,False,0.0
1686002,Nova Scotia,3,1,1,0.0,Fredericton,False,0.0
1688690,Quebec,3,1,1,0.0,Fredericton,False,1.0
1688733,Victoria,1,1,1,0.0,Saipan,False,0.0
1691938,Ljubljana,2,1,1,0.0,Podgorica,False,0.0
1695062,Jimmy Page,1,1,1,0.0,Dino De Laurentiis,False,0.0
1695842,Jacob,4,1,1,0.0,Noah,False,0.0
1706834,Chișinău,2,1,1,0.0,Podgorica,False,0.0
1706967,Mark Protosevich,4,1,1,1.0,Mark Protosevich,False,0.0
1706968,Mark Protosevich,3,1,1,1.0,Mark Protosevich,False,0.0
1717233,Sofia,2,1,1,0.0,Kutaisi,False,0.0
1719999,Charles Dickens,0,1,1,0.0,Thomas More,False,0.0
1722391,Edinburgh,0,1,1,0.0,London,False,0.0
1723977,Lewis Carroll,3,1,1,0.0,George Orwell,False,0.0
1727462,Skopje,0,1,1,0.0,Sofia,False,0.0
1728178,Steven Spielberg,2,1,1,0.0,Ian Watson,False,0.0
1728179,Ian Watson,3,1,1,1.0,Ian Watson,False,0.0
1728180,Ian Watson,0,1,1,1.0,Ian Watson,False,0.0
1728181,Ian Watson,4,1,1,1.0,Ian Watson,False,0.0
1729733,basketball,2,1,1,0.0,association football,False,0.0
1734901,Tirana,2,1,1,0.0,Piedmont,False,0.0
173697,Stephen Sondheim,4,1,1,1.0,Stephen Sondheim,False,0.0
1742797,Peter Morgan,2,1,1,0.0,Christopher Nolan,False,0.0
1752279,Sarajevo,4,1,1,0.0,Sofia,False,0.0
1757186,Augustus,2,1,1,0.0,Fred Zinnemann,False,0.0
1761960,Madelyne Pryor,0,1,1,0.0,Telephassa,False,0.0
1763729,Baku,4,1,1,0.0,Tehran,False,0.0
1770493,Andorra la Vella,1,1,1,0.0,Santander,False,0.0
1775298,Nicosia,1,1,1,0.0,4th of August Regime,False,0.0
1779886,Amy Tan,4,1,1,0.0,Marta Kauffman,False,0.0
1780093,Bill Clinton,1,1,1,0.0,"Thomas D'Alesandro, Jr.",False,1.0
1780318,Noah,3,1,1,0.0,Jacob,False,0.0
1782512,Augustine Washington,0,1,1,0.0,Thomas Lincoln,False,0.0
1782552,Kutaisi,0,1,1,1.0,Kutaisi,False,0.0
1782553,Kutaisi,3,1,1,1.0,Kutaisi,False,0.0
1783379,alternative rock,3,1,1,0.0,soap opera,False,0.0
1789286,Lincoln,1,1,1,0.0,London,False,0.0
1789490,Darke County,2,1,1,0.0,San Diego,False,0.0
1794837,Trowbridge,1,1,1,0.0,London,False,0.0
1796952,David Nicholls,1,1,1,0.0,Harold Ramis,False,0.0
180938,Gus Van Sant,1,1,1,0.0,Stephen Sondheim,False,0.0
1809866,George V,4,1,1,0.0,James V of Scotland,False,0.0
1812127,Robert Kiyosaki,4,1,1,0.0,Jonathan Larson,False,0.0
1812640,Tskhinvali,0,1,1,0.0,Sofia,False,0.0
1822049,"Abraham Quintanilla,",2,1,1,0.0,Joe Jackson,False,0.0
1826568,Podgorica,4,1,1,0.0,Sofia,False,0.0
1829094,Hamilton,0,1,1,0.0,Providence,False,0.0
184002,Harold Ramis,4,1,1,0.0,David Nicholls,False,0.0
1843438,Marta Kauffman,2,1,1,1.0,Marta Kauffman,False,0.0
1843439,Marta Kauffman,3,1,1,1.0,Marta Kauffman,False,0.0
1846418,Flanders,0,1,1,0.0,City of Brussels,False,1.0
186597,Elem Klimov,2,1,1,0.0,Josh Singer,False,0.0
1867834,Belmopan,1,1,1,0.0,Guatemala City,False,0.0
1892618,basketball,0,1,1,0.0,composer,False,0.0
1900420,Christophe Beck,2,1,1,0.0,Debra Hill,False,0.0
1900421,Christophe Beck,2,1,1,0.0,Debra Hill,False,0.0
1907426,Santo Cilauro,4,1,1,0.0,Marta Kauffman,False,0.0
1919215,James Cameron,0,1,1,0.0,Jacques Tourneur,False,0.0
1927140,Cardiff,0,1,1,0.0,London,False,0.0
1927933,Stephen King,2,1,1,0.0,Augustine of Hippo,False,0.0
1933827,Jonathan Demme,0,1,1,0.0,John Shiban,False,0.0
1941761,Willemstad,0,1,1,0.0,The Hague,False,0.0
1942600,baseball,1,1,1,0.0,basketball,False,0.0
1944925,Willemstad,1,1,1,0.0,The Hague,False,0.0
1946956,Stephen Sondheim,0,1,1,0.0,Charles Strouse,False,0.0
1948707,novella,2,1,1,0.0,Mark Osborne,False,0.0
196737,soap opera,2,1,1,0.0,Buster Keaton,False,0.0
1980777,Channing Tatum,3,1,1,0.0,Dr. Dre,False,0.0
1982916,Bill Geist,0,1,1,0.0,Rick Grimes,False,0.0
1995480,Upton Sinclair,4,1,1,0.0,Jason Reitman,False,0.0
200353,Michael Lewis,0,1,1,0.0,Robert Kiyosaki,False,0.0
200414,Howard Hawks,3,1,1,0.0,Stuart Gordon,False,0.0
2013401,Don DeLillo,1,1,1,0.0,Stephen Sondheim,False,0.0
2013955,Hughie Charles,2,1,1,0.0,Stephen Sondheim,False,0.0
2014346,Invisible Woman,2,1,1,0.0,Rhea Perlman,False,0.0
2017351,Trudie Styler,2,1,1,0.0,Rhea Perlman,False,0.0
20250,Lilongwe,2,1,1,0.0,Accra,False,0.0
205996,Andrew Bergman,4,1,1,0.0,Steven Soderbergh,False,0.0
2064897,Lee Daniels,1,1,1,0.0,Dr. Dre,False,0.0
206780,Catherine Hardwicke,0,1,1,0.0,Mark Protosevich,False,0.0
2070124,Dublin,3,1,1,0.0,Cork,False,0.0
207647,Edgar Wright,1,1,1,0.0,James Cameron,False,0.0
2085291,Frank De Felitta,4,1,1,0.0,David Seltzer,False,0.0
2085702,Charles Brackett,2,1,1,0.0,Richard Rodgers,False,0.0
2085709,Richard Rodgers,0,1,1,0.0,Charles Brackett,False,0.0
2091182,Lucien Hubbard,1,1,1,0.0,George Langelaan,False,0.0
2104045,Nat Faxon,0,1,1,0.0,Marta Kauffman,False,0.0
2115021,Yuvan Shankar Raja,3,1,1,0.0,film director,False,0.0
2123773,Telephassa,4,1,1,0.0,Olympias,False,0.0
2126877,Pierre Morel,0,1,1,0.0,Robert Mark Kamen,False,0.0
2126879,Robert Mark Kamen,2,1,1,0.0,Pierre Morel,False,0.0
2137484,Henry Wadsworth Longfellow,4,1,1,0.0,Stephen Sondheim,False,0.0
2140014,Shuri Castle,1,1,1,0.0,Colombo,False,0.0
2142166,George V,0,1,1,0.0,George VI,False,0.0
2142170,Mary of Teck,0,1,1,0.0,George VI,False,0.0
2147549,Mississippi,1,1,1,0.0,Jackson,False,1.0
2155468,Joe Jackson,0,1,1,0.0,Katherine Jackson,False,0.0
2155469,Katherine Jackson,2,1,1,0.0,Joe Jackson,False,0.0
2173537,Anna Maria Villani Scicolone,1,1,1,0.0,Florence,False,0.0
217415,Addis Ababa,0,1,1,0.0,Asmara,False,0.0
2180839,Viceroyalty of Perú,1,1,1,0.0,4th of August Regime,False,1.0
2185977,Malik Bendjelloul,4,1,1,0.0,Debra Hill,False,0.0
2187694,Indre-et-Loire,2,1,1,0.0,Piedmont,False,0.0
2199670,Joel Schumacher,4,1,1,0.0,Debra Hill,False,0.0
2218078,Stephen Sondheim,0,1,1,0.0,Hughie Charles,False,0.0
2254982,Santiago,2,1,1,0.0,Sacramento,False,0.0
2266274,"Washington, D.C.",0,1,1,0.0,United States of America,False,0.0
2281514,Virgin Mary,3,1,1,0.0,Jacob,False,0.0
2291070,Anurag Basu,3,1,1,0.0,Tony Garnett,False,0.0
2292839,Gustav Holst,4,1,1,0.0,Stephen Sondheim,False,0.0
2300772,Steven Gould,3,1,1,0.0,Carl Gottlieb,False,0.0
2342140,City of Brussels,3,1,1,0.0,The Hague,False,0.0
2350775,Bob Marley,2,1,1,0.0,Joe Jackson,False,0.0
2354806,basketball,3,1,1,0.0,composer,False,0.0
2360504,guitarist,1,1,1,0.0,basketball,False,0.0
2370611,New South Wales,0,1,1,0.0,Adelaide,False,0.0
237677,alternative rock,1,1,1,0.0,Jim Lemley,False,0.0
237772,David Crane,4,1,1,0.0,David Giler,False,0.0
2380062,Surinder Kapoor,4,1,1,0.0,Prabodhankar Thackeray,False,0.0
2385440,Dusty Rhodes,1,1,1,0.0,Sigurd,False,0.0
239096,Galt MacDermot,1,1,1,0.0,Stephen King,False,0.0
2391233,Ibn Saud,2,1,1,0.0,Zulfiqar Ali Bhutto,False,1.0
2393310,composer,1,1,1,0.0,actor,False,0.0
239951,Lansing,3,1,1,0.0,Boston,False,0.0
240294,Fred Zinnemann,3,1,1,0.0,Lillian Hellman,False,0.0
240295,Lillian Hellman,1,1,1,0.0,Fred Zinnemann,False,0.0
2409640,Ashok Amritraj,3,1,1,1.0,Ashok Amritraj,False,0.0
2409641,Ashok Amritraj,0,1,1,1.0,Ashok Amritraj,False,0.0
2415240,American football,1,1,1,0.0,basketball,False,0.0
242012,fantasy,4,1,1,0.0,horror film,False,0.0
2438406,Perth,2,1,1,0.0,Iloilo City,False,0.0
2440723,Luoyang,0,1,1,1.0,Luoyang,False,0.0
245609,Aiwass,0,1,1,0.0,Brandon Sanderson,False,0.0
2456508,Darwin,3,1,1,0.0,Yellowknife,False,0.0
246233,Accra,4,1,1,0.0,Kutaisi,False,0.0
2465832,Joanna of Castile,0,1,1,0.0,Philip III of France,False,0.0
2474999,Jeff Nichols,0,1,1,0.0,John Gatins,False,0.0
2480048,Alexander McCall Smith,3,1,1,0.0,Don DeLillo,False,0.0
2481597,Errol Flynn,3,1,1,0.0,Woody Allen,False,0.0
248641,Panaji,1,1,1,0.0,Kutaisi,False,0.0
2507186,Helsinki,3,1,1,0.0,Tirana,False,0.0
2562742,Andrew Lloyd Webber,1,1,1,0.0,Stephen Sondheim,False,0.0
25674,Nouakchott,2,1,1,0.0,Asmara,False,0.0
2569888,Noumea,2,1,1,0.0,Paris,False,0.0
2579813,Prague,2,1,1,0.0,Central Bohemian Region,False,0.0
2583275,Stockholm,3,1,1,0.0,Sofia,False,0.0
2584594,Alofi,1,1,1,0.0,Honiara,False,0.0
258682,Shimla,1,1,1,0.0,Andhra Pradesh,False,0.0
2593167,B. Nagi Reddy,4,1,1,0.0,Yuvan Shankar Raja,False,0.0
2603584,Harris Jayaraj,2,1,1,0.0,Yuvan Shankar Raja,False,0.0
2604063,film director,4,1,1,0.0,Yuvan Shankar Raja,False,0.0
2606277,science fiction,3,1,1,0.0,soap opera,False,0.0
2606349,Murray Gold,1,1,1,0.0,science fiction,False,0.0
2616414,Zulfiqar Ali Bhutto,1,1,1,0.0,Prabodhankar Thackeray,False,0.0
2634781,Vaduz,0,1,1,0.0,Bern,False,0.0
265754,San Juan,1,1,1,0.0,Panama City,False,0.0
2665279,King Edward Point,3,1,1,0.0,Pago Pago,False,0.0
2669469,Himanshu Sharma,0,1,1,0.0,Hiromichi Tanaka,False,0.0
2672349,Lee Daniels,2,1,1,1.0,Lee Daniels,False,0.0
2672350,Lee Daniels,4,1,1,1.0,Lee Daniels,False,0.0
2686996,Shakti Prasad,4,1,1,0.0,Woody Allen,False,0.0
2702620,Algeria,2,1,1,0.0,Paris,False,1.0
2712847,Adelaide,3,1,1,0.0,Pretoria,False,0.0
2714697,Gregory Nava,3,1,1,0.0,actor,False,0.0
2725932,Warsaw,0,1,1,0.0,Central Bohemian Region,False,0.0
2740658,actor,2,1,1,0.0,film producer,False,1.0
2741041,Saif Ali Khan,1,1,1,0.0,Debra Hill,False,0.0
2747507,Mao Zedong,4,1,1,0.0,Rudyard Kipling,False,1.0
2763878,Melbourne,1,1,1,0.0,Sofia,False,0.0
2769803,association football,3,1,1,0.0,basketball,False,0.0
2777708,legal drama,1,1,1,0.0,action film,False,0.0
2777709,legal drama,1,1,1,0.0,action film,False,0.0
2791111,Karachi,1,1,1,0.0,Andhra Pradesh,False,0.0
2795779,Augustine of Hippo,4,1,1,0.0,Stephen King,False,0.0
2797324,Kevin Williamson,3,1,1,0.0,Christopher Nolan,False,0.0
279768,Geneva,2,1,1,0.0,Paris,False,1.0
2797972,Leto,4,1,1,0.0,Leda,False,0.0
2808811,Clint Eastwood,4,1,1,0.0,Darren Aronofsky,False,0.0
2821000,Cayenne,1,1,1,0.0,Paris,False,0.0
2825931,Kadiogo Province,2,1,1,0.0,Akure,False,0.0
284073,Kenji Yamamoto,3,1,1,0.0,Shirō Sagisu,False,0.0
286359,Kahlil Gibran,1,1,1,0.0,Jack the Ripper,False,0.0
2865788,Dr. Dre,0,1,1,0.0,Debra Hill,False,0.0
2871596,South Carolina,0,1,1,0.0,United States of America,False,0.0
2873463,actor,2,1,1,0.0,Rhea Perlman,False,0.0
2876768,Isuna Hasekura,4,1,1,0.0,Stephen King,False,0.0
2899239,country music,3,1,1,0.0,film director,False,0.0
2899839,Bern,4,1,1,0.0,Vienna,False,0.0
2904226,Belo Horizonte,2,1,1,0.0,Lisbon,False,0.0
290656,Albert Hackett,0,1,1,0.0,Mark Protosevich,False,0.0
2918829,disc jockey,0,1,1,0.0,composer,False,0.0
2920105,Santander,2,1,1,0.0,Andorra la Vella,False,0.0
2935548,Yerevan,2,1,1,0.0,Baku,False,0.0
2938102,Ptolemy XII Auletes,2,1,1,0.0,Olympias,False,0.0
2939807,Vienna,1,1,1,1.0,Vienna,False,0.0
2940712,Porto Alegre,4,1,1,0.0,San Juan,False,0.0
2955066,Thomas More,3,1,1,0.0,Augustine Washington,False,0.0
2965573,Jerusalem,1,1,1,0.0,Damascus,False,0.0
2965793,Cronus,2,1,1,0.0,Vasudeva,False,0.0
2970166,Alfred Newman,2,1,1,0.0,Jason Reitman,False,0.0
2972379,Athens,2,1,1,0.0,4th of August Regime,False,0.0
297952,Springfield,1,1,1,0.0,Indianapolis,False,0.0
2998350,Lima,3,1,1,0.0,Panama City,False,0.0
3024026,Rob Cohen,0,1,1,0.0,Debra Hill,False,0.0
3026511,Vasudeva,0,1,1,0.0,Devaki,False,0.0
3026512,Devaki,1,1,1,0.0,Vasudeva,False,0.0
3028807,Jörð,3,1,1,0.0,Leda,False,0.0
3033691,red,0,1,1,1.0,red,False,0.0
3041936,Giuli Alasania,1,1,1,0.0,Katherine Jackson,False,0.0
3058589,Alphaeus,1,1,1,0.0,Zebedee,False,0.0
3064464,Wisconsin,1,1,1,0.0,Fredericton,False,1.0
3072581,Zebedee,3,1,1,0.0,Alphaeus,False,0.0
3073298,Zebedee,2,1,1,0.0,Alphaeus,False,0.0
3078837,Quincy Jones,3,1,1,0.0,Alexander Brandon,False,0.0
30821,Rabat,4,1,1,0.0,Marrakesh,False,0.0
3082150,Mendoza,0,1,1,0.0,Mexico City,False,1.0
3084024,Quincy Jones,3,1,1,0.0,Stuart Gordon,False,0.0
308584,George Langelaan,0,1,1,0.0,Howard Shore,False,0.0
3108719,Lisbon,0,1,1,0.0,Luanda,False,0.0
3122618,film adaptation,0,1,1,0.0,alternative rock,False,0.0
3144557,Jack Cassidy,4,1,1,0.0,Bob Dylan,False,0.0
3148564,Igraine,4,1,1,0.0,Adela of Normandy,False,0.0
3149188,City of Brussels,3,1,1,0.0,The Hague,False,0.0
3149189,City of Brussels,3,1,1,0.0,The Hague,False,0.0
3171050,David Reivers,3,1,1,0.0,Joe Biden,False,0.0
318560,Boise,2,1,1,0.0,Salem,False,0.0
3194701,Christopher Nolan,1,1,1,0.0,Luc Besson,False,0.0
3202083,Mathieu Kassovitz,1,1,1,0.0,Luc Besson,False,0.0
320847,Falkland Islands,0,1,1,0.0,Lombardy,False,0.0
3209494,Henry Bean,2,1,1,0.0,Jacques Audiard,False,0.0
3211017,James O'Barr,1,1,1,0.0,Debra Hill,False,0.0
321759,Charles I of England,2,1,1,0.0,Joanna of Castile,False,0.0
3222218,Vincenzo Natali,2,1,1,0.0,John Lennon,False,0.0
3234177,Howard Shore,4,1,1,0.0,Stephen Sondheim,False,0.0
3246000,Gore Verbinski,0,1,1,0.0,composer,False,0.0
332734,United States of America,3,1,1,1.0,United States of America,False,1.0
3349797,Jack Bender,0,1,1,0.0,Remo D'Souza,False,0.0
3403435,composer,4,1,1,0.0,Stephen Sondheim,False,0.0
3432136,Luc Besson,2,1,1,0.0,Mathieu Kassovitz,False,0.0
3473657,Harold Ramis,0,1,1,0.0,Debra Hill,False,0.0
3483883,red,1,1,1,1.0,red,False,0.0
3492074,Lombardy,4,1,1,1.0,Lombardy,False,0.0
3492076,Lombardy,1,1,1,1.0,Lombardy,False,0.0
35,Libreville,0,1,1,0.0,Accra,False,0.0
350025,horror film,1,1,1,0.0,historical drama,False,0.0
3522454,Stephen Norrington,3,1,1,0.0,Joe Jackson,False,0.0
353886,Nabopolassar,4,1,1,0.0,Philip II of Macedon,False,0.0
3544136,Ring Lardner,2,1,1,0.0,John Shiban,False,0.0
3553137,Piedmont,4,1,1,1.0,Piedmont,False,1.0
3553138,Piedmont,3,1,1,1.0,Piedmont,False,1.0
3553139,Piedmont,4,1,1,1.0,Piedmont,False,1.0
355719,Denver,4,1,1,0.0,Prague,False,0.0
3558671,Wolfgang Petersen,3,1,1,0.0,Dino De Laurentiis,False,0.0
357926,Bologna,0,1,1,0.0,Bellinzona,False,0.0
3596901,Smith County,0,1,1,0.0,Austin,False,0.0
3626526,Danny Boyle,3,1,1,0.0,Henry Bean,False,0.0
3641770,Rick Grimes,2,1,1,0.0,Bill Geist,False,0.0
3647092,baseball,2,1,1,0.0,association football,False,0.0
3652320,Arthur B. Rubinstein,1,1,1,0.0,Stephen Sondheim,False,0.0
367189,Bellinzona,2,1,1,0.0,Piedmont,False,0.0
3714873,Rhea Perlman,4,1,1,0.0,actor,False,0.0
3786129,Letizia Bonaparte,0,1,1,0.0,Philip III of France,False,0.0
3803719,David Seltzer,3,1,1,0.0,Debra Hill,False,0.0
388973,platform game,4,1,1,0.0,alternative rock,False,0.0
389221,Jack the Ripper,3,1,1,0.0,Stephen King,False,0.0
39178,Abuja,4,1,1,0.0,Akure,False,0.0
3960385,Tom Topor,4,1,1,0.0,Debra Hill,False,0.0
3980533,Tommy Wiseau,4,1,1,0.0,John and James Woolf,False,0.0
398096,Protestantism,1,1,1,0.0,Lutheranism,False,0.0
4019380,Dick Cheney,2,1,1,0.0,Bill Clinton,False,0.0
406821,Philip III of France,2,1,1,0.0,Philip IV of France,False,0.0
409804,Gavin O'Connor,1,1,1,0.0,John Shiban,False,0.0
410908,Hywel Teifi Edwards,3,1,1,0.0,Stephen,False,0.0
4123087,Western Cape,2,1,1,0.0,4th of August Regime,False,0.0
412570,James V of Scotland,3,1,1,0.0,George V,False,0.0
4146112,Sirikit,2,1,1,0.0,Mohan Raman,False,0.0
4165947,The Hague,2,1,1,0.0,Willemstad,False,0.0
4165948,The Hague,0,1,1,1.0,The Hague,False,0.0
417829,Vienna,3,1,1,1.0,Vienna,False,0.0
4212451,Jonathan Larson,0,1,1,0.0,Thomas More,False,0.0
425591,Fumito Ueda,2,1,1,0.0,Ian Watson,False,0.0
4269062,Debra Hill,2,1,1,1.0,Debra Hill,False,0.0
4269063,Debra Hill,3,1,1,1.0,Debra Hill,False,0.0
43108,Kampala,1,1,1,0.0,Lilongwe,False,0.0
4340656,Carol Sobieski,4,1,1,0.0,Charles Strouse,False,0.0
4340659,Charles Strouse,1,1,1,0.0,Stephen Sondheim,False,0.0
4394181,Dili,2,1,1,0.0,Asmara,False,0.0
4404593,Peter Weir,0,1,1,0.0,Joel Schumacher,False,0.0
444181,Lutheranism,0,1,1,0.0,composer,False,0.0
4457132,role-playing video game,0,1,1,0.0,alternative rock,False,0.0
4487410,Alexander Brandon,0,1,1,0.0,Christophe Beck,False,0.0
4494197,Rudyard Kipling,1,1,1,0.0,Stephen King,False,0.0
4514247,United Kingdom,2,1,1,0.0,Lebanon,False,0.0
4522734,mystery film,0,1,1,0.0,alternative rock,False,0.0
