target_key,gap,gap_rho,gap_eligible
147c0536-821a-446a-973c-2dca3793de7c,0.0,0.9,True
149c4076-ac53-4aa3-8b4d-2bd84519a099,0.0,0.75,True
150e3f6c-456f-4d85-9dae-5d18ce63d2f3,0.0,0.95,True
1549eb04-5b62-4190-91e7-e0052d0515aa,0.0,0.95,True
169ee8e1-5448-4dca-bad2-b06c9de559c7,1.0,0.95,True
17d062a2-f15f-4c9a-b245-94e4c1eb5568,0.0,0.95,True
18256181-cb70-47d0-b7fa-b6b03a5e1d55,0.0,0.75,True
1834029a-ea82-4560-b7e7-3b41197c4af2,0.0,0.95,True
18341c0d-3186-483c-ac4e-c05f97285cee,0.0,0.95,True
1840131a-59fc-4e54-84de-9a745a030e14,0.0,0.95,True
185f2219-bbb4-4a52-9687-ceccae5b926d,0.0,0.95,True
18c6ea4a-8bb2-4fa4-9130-2486b17db592,0.0,0.95,True
196234c4-3ce8-4ec2-b033-6782011c7a0a,0.0,0.7,True
19a11ebd-9f98-4985-8090-7ff67364ff9e,0.0,0.95,True
1b7812d1-3e88-44b8-99dc-8b1b5b1ef3c4,0.0,0.95,True
1c627f8e-0a7f-4f4c-8223-92e2a8da6931,1.0,0.95,True
1d09ad96-1661-4ccf-aec2-74e252c1d968,0.0,0.95,True
1d40a3f2-54fd-40cb-817c-9dcf80f9a9a8,0.0,0.95,True
1d7ded51-09f7-4c04-a66b-79873b4d346a,0.0,0.95,True
1e65ed40-48e2-415f-9889-8b8f0f6e69e2,0.0,0.95,True
1f295679-ee8d-4b8b-bd61-d52097aa68ba,0.0,0.95,True
1f76fc8d-fa59-42d8-9a1d-3637fc578c1a,0.0,0.95,True
1fddad49-16f9-4d73-985a-30b74a5f6e0c,0.0,0.95,True
1ff0a6b0-b44e-4aa0-b217-818fa2de2d8f,0.0,0.95,True
2029ee6b-3dda-4016-81ec-26bf1acb3355,0.0,0.75,True
2033632f-ba0e-4beb-92ee-5d557838c592,0.0,0.75,True
21cf226d-8cf3-4a29-96e8-3eb27d2a1d55,0.0,0.95,True
22c86836-bc19-4304-892a-b6339006e146,0.0,0.95,True
2371db10-658c-47c2-973e-a49322ba31fc,0.0,0.95,True
2395f92e-05d0-45b7-84b9-7c7a2fbdd660,0.0,0.85,True
2420b0d9-c5d7-47bb-82ba-5f74c129b7e2,0.0,0.95,True
24c3c84d-3ca6-45d8-a957-ed0e336b9923,0.0,0.95,True
26e3dd2f-e730-4c56-9971-0ebafb58de67,0.0,0.7,True
2780a04d-f36d-4a90-a1c2-8d82da7356f9,0.0,0.95,True
28455540-59ae-497f-89ad-05eefb1a690d,1.0,0.95,True
284b9670-2581-44fd-92c9-f20a37622512,0.0,0.95,True
2918f582-ff35-4bab-869d-49ef3bff41f9,0.0,0.95,True
299f49a6-dbcb-4da2-b437-a4cfdcdc028f,0.0,0.95,True
29d0e2c7-67c7-4ab8-a097-76508445e56c,0.0,0.95,True
2c780c0e-a9d1-4a45-a023-54ff17b4749e,0.0,0.95,True
2cd733bb-3c9c-4782-bce9-72ed5cfa65cf,0.0,0.95,True
2cd9af0e-78fc-46cf-8cec-b46d2cb89ddb,0.0,0.7,True
2d5b62d4-9e13-4fc1-a080-02078c1374c2,0.0,0.95,True
2e397825-6fc8-4ef5-8d16-6c8cd69c4114,0.0,0.95,True
2e5cef01-87b6-4abd-9f2d-b9368c325947,0.0,0.95,True
2f758adc-b197-4d5a-a93e-19436b8ce080,0.0,0.95,True
3096e768-0d9f-425f-9190-44d5d8e2593a,1.0,0.95,True
31790ac4-10eb-45f1-b68a-7f13e256750e,0.0,0.95,True
31ecac67-6239-4682-99d4-baa570ae0738,0.0,0.7,True
32f1b6e1-6ae0-4868-8401-c3b4f3b6b276,0.0,0.95,True
334eed48-9b35-42d7-9082-75542bbb3067,0.0,0.95,True
3398c5ec-068c-429b-b6bc-2d8cd167772e,0.0,0.8,True
33f92ed8-e9b3-4b89-a291-6027a843a740,0.0,0.95,True
36ec690a-3450-4a7f-80eb-07577c33cc9f,0.0,0.8,True
3713369a-a6d0-455b-9142-fb39433abbbd,0.0,0.95,True
379b8310-9cc8-4fec-b980-f8322242663c,0.0,0.95,True
384461ea-e14c-44f3-bccd-2b24561af0ab,0.0,0.75,True
38ac80c3-bbd0-483d-9de3-7279933e1b93,0.0,0.85,True
397c47da-f277-4d0d-9866-41d1d4b3ede3,0.0,0.95,True
398a8fd9-2471-4c67-b8f3-ed71c195ad55,0.0,0.95,True
3a2573c2-36bb-4dd9-a702-50b706539a97,0.0,0.8,True
3a45c971-ef98-463b-aa51-a1614f90c9ec,0.0,0.95,True
3bd74c79-e7d3-4444-a083-1ada1dccd90e,0.0,0.85,True
3c43a6db-1ca6-4946-8bcd-ff36e959bbe6,0.0,0.95,True
3cfd66cc-9e04-4419-a7ea-393a13c489c7,0.0,0.95,True
3d8b855a-a427-4928-a09b-db884cccaa0a,0.0,0.95,True
3d8eddb0-046f-4a4b-8507-5d8a45e5e860,0.0,0.95,True
3dbf6900-326f-4196-93d0-c1a52a2b0272,0.0,0.95,True
3ec534b0-61a0-43a3-a3d0-b4e28597cbd5,0.0,0.95,True
3ec7b5da-852f-4b33-8bb3-c30c4660a3c3,0.0,0.95,True
3ee4e03c-498b-421b-8ce0-c4ba56ef0677,0.0,0.8,True
3f2c0415-dd25-4a75-97d0-73708f7dd8df,0.0,0.95,True
3f3a2470-9f21-4d26-84e0-aa7b75c859bb,1.0,0.95,True
3f80eb39-c2d2-45e3-9776-7be8058dcadb,0.0,0.95,True
3fe6536b-b09a-4b1f-a6b2-e649362f757d,0.0,0.95,True
3ff4bb9c-dd92-4c8a-bdac-3928e9fb450b,0.0,0.95,True
413a1f3a-bf47-4b48-8f72-de24986a1526,0.0,0.9,True
421c7a20-2c4d-4b61-a160-eee4239b71cb,0.0,0.95,True
428380ae-07d5-43ea-98fa-f94b81cd8e52,0.0,0.95,True
42ded509-e4dc-44fc-bb13-d931349aa1e2,0.0,0.75,True
43b39f2d-fa12-4ca9-9afa-977cb8e00dda,1.0,0.95,True
43dc2393-7abc-431f-9e85-bd73c951f9ec,0.0,0.75,True
448dabcc-1001-400a-a52c-dedf24d908c4,0.0,0.95,True
45646df6-173e-46a8-bab5-d4159af76499,0.0,0.95,True
4577b9d2-6288-493b-9c01-9e777a377b44,0.0,0.95,True
45c92a16-407d-48a8-a3b4-177968401529,0.0,0.95,True
46f718d1-352d-4b17-b1f4-fe46b0b7bfe9,0.0,0.95,True
478ae898-8d7b-42c2-a595-e81e1d08cbaf,0.0,0.7,True
47c79a58-a320-455a-a1a3-2813e0a098d3,0.0,0.85,True
486e7b62-16d9-4501-8150-98561e9b99d9,0.0,0.85,True
48cf0182-058f-4117-beb6-d2905098a4c1,0.0,0.95,True
48ff04eb-5e1e-422f-b14c-c5ba103fcd9f,0.0,0.95,True
493045ca-9f44-47eb-934a-fe2eeeed77a7,0.0,0.95,True
4978a677-f721-467d-85b3-b3338ea81e10,0.0,0.95,True
4b8d0cce-07f7-4f11-a417-8dc0388adaed,0.0,0.95,True
4b96a9cf-3f61-4910-838e-b85addee9943,0.0,0.95,True
4bd35f11-2748-4460-82fc-684148964528,0.0,0.95,True
4c6098ad-0022-41b9-9e91-9e8dded73b6f,0.0,0.9,True
4d19284c-5694-4b13-adfb-72b465490eb3,1.0,0.95,True
4df0fd72-a553-4c75-bf12-d7932d21ef72,0.0,0.95,True
4e257758-7af0-41ae-b607-cf855b35599a,0.0,0.95,True
4e781920-bc56-471f-b6ef-0b65be1f215a,0.0,0.75,True
4eed38ee-8c96-48e8-9075-c14c07355312,0.0,0.95,True
4f59efbd-453b-4377-8256-c1c59c0ffd73,0.0,0.95,True
4f91e3e6-935d-499b-8cbd-e22a97d11a3e,0.0,0.95,True
500970a2-0682-4dcc-b231-dc9f3bc6f8d0,0.0,0.7,True
50b08c5b-9ea2-4d8e-9f3d-8f5ede92048a,1.0,0.95,True
50b7e441-7020-4dd7-ba3f-321347073030,0.0,0.8,True
50eb887e-ed25-418a-b472-4f731561aacb,0.0,0.7,True
51038b2e-489f-4fcb-b401-f85419e9b6f5,0.0,0.95,True
5105ec8e-2187-4d13-b3b3-8cc3968ed7d4,0.0,0.75,True
51118870-a4e4-4878-9064-6d5e5460e09e,0.0,0.8,True
51e71218-ab75-47a4-a715-350e473a4b53,0.0,0.7,True
51fec371-cd2c-46a0-b3de-983dc46bd505,0.0,0.9,True
525c575c-92fe-4fba-98b7-93304e258df6,0.0,0.85,True
52e89e98-9185-467f-86e3-e1b3a10b43bf,0.0,0.95,True
53383bac-8334-4e5a-8698-e00543b6f585,0.0,0.75,True
5362da91-54ae-4f11-939c-60af0394d0d0,0.0,0.95,True
53b00256-2bfe-483d-9df1-9b3086b37bf5,0.0,0.95,True
54521b20-3462-4321-9dd9-b33a7d2c26d9,0.0,0.85,True
545a7124-bbb4-4ea5-8f75-eed063a0668a,0.0,0.95,True
54d63cc2-f18e-4e66-9f9d-fc1f0706e100,1.0,0.95,True
550fa0eb-02ca-4480-a580-7bb283cd19ef,0.0,0.95,True
554c9a0f-74d4-497a-8e17-2a0cb373497a,0.0,0.75,True
5570b2ba-1e23-4ec8-b1f8-c5687789190e,0.0,0.85,True
559391ff-25e0-4ae4-b02c-eea227215bfa,0.0,0.95,True
55a9aaf7-cf62-4ff7-98b1-c1ed64df664c,0.0,0.8,True
5690bd63-d7e7-4efc-bcf3-e5f272f22c72,0.0,0.85,True
56dc829c-24cf-480e-aff1-cfde3b1f9369,0.0,0.95,True
5794adf9-e92f-4897-a543-f6d3c1c70acf,0.0,0.75,True
57fdba4e-85cb-482f-97e5-c5e430648561,0.0,0.95,True
582b4d6b-043e-4ac2-966b-6e8049ba7e36,0.0,0.8,True
58a90b2b-f6c9-4f28-adf4-4bcb6eaa595d,0.0,0.95,True
58b6b0c8-bb6f-446e-b35a-28be07c94afd,0.0,0.75,True
596d10a0-89c1-4d49-bc18-5b7dbeafde64,0.0,0.95,True
59c3899a-183b-49ce-bb0f-c54a01dd6f04,1.0,0.95,True
5a020b9a-7a1b-4b9c-ba00-ff19e0b4758c,0.0,0.95,True
5a598fdd-8fe0-4da4-9e97-f10539ba6e74,0.0,0.8,True
5a7f972a-5c54-49b6-90dd-caee65688443,0.0,0.95,True
5afcabf6-b05a-4ce8-9cb6-d6d6b78effed,0.0,0.7,True
5b51bfc1-f0ff-4ee7-b5a2-f78285b693d4,0.0,0.95,True
5b7a9bf1-bbc3-4f5a-8b00-0f2f31e6c749,0.0,0.95,True
5bbcf9e5-8818-4fe1-ae77-a5f04ee4d21b,0.0,0.95,True
5c31c586-ad2c-4612-bf3b-c77ffabf9647,0.0,0.95,True
5c5491f5-12cc-41e5-8304-cb8efa8bc4dd,0.0,0.95,True
5c872e79-acdf-4eb1-af74-76dc1156b4ed,0.0,0.75,True
5c8aae3b-f13d-4d42-9252-5937ea774c80,0.0,0.95,True
5cfe6347-170e-4aa0-825d-6b5fcb5e6912,0.0,0.95,True
5d86a20e-12f3-4e17-a8b9-9f9d7d8a32fe,0.0,0.95,True
5dbd1903-c9aa-4114-9793-f902e39c9885,0.0,0.95,True
5dbed17b-2db8-4d97-9bf8-a7f78f6e290b,0.0,0.95,True
5e65c98f-56ec-4f8d-940b-293ad164b1b1,0.0,0.95,True
5ead2096-7737-45e6-93c0-6ced09081bb7,0.0,0.95,True
5f0dde2a-6e81-4a7b-b6b3-15a8006a90c4,0.0,0.95,True
6026137c-dd18-47cf-990e-a14e37f3e61a,0.0,0.85,True
60a18e68-c630-4ae4-9da6-344096fd8222,1.0,0.95,True
60f025f5-b304-4adc-a3be-cb4823f4d584,0.0,0.7,True
6157f8bf-e078-4cf8-8d1e-2a928ff8d7fc,0.0,0.95,True
616af73b-6ec8-4609-bc27-336b76388526,0.0,0.85,True
62257e0d-751f-4e16-a6eb-0b8bc67c0f8c,0.0,0.95,True
6386a036-a3d8-410e-b6b3-c28feb2c2db5,0.0,0.95,True
6397826d-822c-4f2e-8dc1-807ebf5becbe,0.0,0.8,True
64615e21-3227-4c34-af27-b3bb3de5e8b1,0.0,0.95,True
65dc8377-8486-4ab9-9b52-89589c2ac837,0.0,0.95,True
669f6b96-49c8-420c-abd4-1a09dec35c26,1.0,0.95,True
66f23033-4936-4009-8cc3-945a9d70982a,0.0,0.95,True
67aa3668-e3f0-4986-9092-a9a3902cd854,0.0,0.95,True
68136cec-2f99-454f-a2a2-5f7925cc54a5,0.0,0.95,True
6866160c-3994-462d-aebd-45925461238f,0.0,0.95,True
68ef803c-65df-4295-8646-09fd1fc19945,0.0,0.95,True
692c868a-465e-4578-96b7-583aeb420cbb,0.0,0.95,True
6953a051-a1f7-4088-a375-1fe79895d097,0.0,0.95,True
69802844-51e8-43b0-a70d-5c73a949248f,0.0,0.95,True
6a8327b5-6c3f-4d28-9019-ee96c11757e5,0.0,0.95,True
6a877922-a51c-4304-9d5c-acfc281d3c3c,1.0,0.95,True
6b35f8b3-7763-4110-b2d1-c18e107a4dd4,0.0,0.95,True
6cd36a17-31ec-4cf1-b9d5-6180ba25e8bb,0.0,0.8,True
6d08b938-e74c-4006-9c54-b0028348c9d4,0.0,0.85,True
6da01fb6-1a24-4a10-bc29-7d8da3bf9509,0.0,0.95,True
6da8204b-1964-4b2a-9b29-4d7e668daa29,0.0,0.75,True
6daa4b54-349d-42cd-829f-d5c28a9678c3,1.0,0.95,True
6dd6995a-bca5-46b0-ae6f-afbbc22991f9,0.0,0.95,True
6eb1ef46-de09-4d23-bd65-0420c7bef5a1,0.0,0.95,True
6f4784a4-0527-42d1-b5af-e0dd3504bae0,1.0,0.95,True
6f6a5ac5-f89e-4042-a1d5-9bde6a053fb9,0.0,0.95,True
6fdbe372-9ce5-4d04-ad6f-7d5c43dc357e,0.0,0.95,True
6feb54d9-2e6d-4327-b22d-93c8b1599166,0.0,0.95,True
70594d31-710a-4f29-a6ae-4b9ccd838196,0.0,0.95,True
70d670a3-c3a7-4c91-8744-12d1bd5dc0bc,0.0,0.75,True
71947001-eae5-444d-97a6-a44cddd8be7f,0.0,0.95,True
71bd1e17-c052-4a92-a60a-f1b84b3833fe,1.0,0.95,True
72945197-41f0-4b13-9bdc-04478e54e002,0.0,0.95,True
73825783-d45d-4f2a-9178-1a04cb610f2d,0.0,0.95,True
739537ec-e04d-4483-9705-027476a0ea11,0.0,0.8,True
749aae17-3e0e-4c41-9a51-657674b5543d,0.0,0.7,True
7512a919-3e18-4ae9-8e85-fd2fc9bce0c3,0.0,0.95,True
75231305-0015-40af-8839-14db02fe4d8d,0.0,0.7,True
75ee6df5-c0cd-428a-bfba-b2fb759b8608,0.0,0.95,True
77ac13a7-c0f8-478c-b1ce-a93bcfa486aa,0.0,0.95,True
77efbee6-10ad-4641-a8a5-c571535931c0,0.0,0.95,True
78117ce8-a74d-4e6a-aa52-e3e2219c9875,0.0,0.95,True
784345de-f16c-495a-8a89-1fac2e545171,0.0,0.95,True
784440c9-9856-4da8-9e5d-f4d302a5e716,0.0,0.95,True
78542c47-6875-4aad-bca6-dbd876d69af5,0.0,0.95,True
78549aad-7ec6-46cb-9693-40aca7e9b797,0.0,0.95,True
785b31aa-f3ba-4902-9bda-8ef8bf232fa6,0.0,0.95,True
7bc9245a-dfd6-4a64-bc23-0123ce453236,0.0,0.95,True
7c01fca8-7954-439d-84f2-03d0cb16b504,0.0,0.75,True
7c2d7ea8-cfc7-4a02-99b6-6b22c4931173,0.0,0.95,True
7cff08e7-179b-4abe-b33b-739dbab802cb,0.0,0.8,True
7d8a0624-34d2-4c09-9496-05e4417cb51a,0.0,0.95,True
7d915715-bed2-4f16-8ad3-bd750ea90a0b,0.0,0.7,True
7e2a9b9d-61a8-4783-9eb3-2605bae8d4b5,0.0,0.75,True
7e6f2e08-3a5f-4d7d-bd37-65084089beab,1.0,0.95,True
7f7789da-0a74-44c3-9b65-b73258f52015,1.0,0.95,True
7f9363ac-384f-4282-9d16-969ee4e8a685,0.0,0.95,True
7ff95bee-f860-4d88-af5a-2f3e472f04d2,0.0,0.95,True
8035b87f-42fc-408b-85ad-b5a46060deeb,0.0,0.9,True
81d980c5-ae3c-4bb4-b11f-7c3c0419f6ef,0.0,0.95,True
82133c5b-a211-491d-b3e6-6e43f2ea3ca8,0.0,0.85,True
823aeb20-51ef-41d0-9b70-cc96b46d0ba2,0.0,0.95,True
82d39589-8e4f-44f8-ab66-e0558e70269c,0.0,0.95,True
83383059-6d9a-4e49-9444-5c9c41708ee4,0.0,0.75,True
83944723-18fa-4be6-b3bd-6809026d99bb,0.0,0.95,True
83b4701a-0028-4fa6-91b5-a924d40d883c,0.0,0.95,True
83fb0811-6df7-4350-a65e-9a5f98a56279,0.0,0.95,True
8435baf0-6827-49c2-a499-781a31c5bba5,1.0,0.95,True
843e3243-0eda-43f1-a8b3-b03fac90a05f,0.0,0.9,True
84c936e1-cb4c-45f3-9b80-c761b4bdbb6f,0.0,0.95,True
850d071d-a7ef-45db-b724-7c2cb1f58fcb,0.0,0.95,True
85241657-c87c-46c5-b626-c14fa8a6917f,0.0,0.95,True
854e0b90-810c-4125-b69c-0d4e56916083,0.0,0.85,True
85861498-a24d-4bf9-bdd4-fcfe9976e949,0.0,0.95,True
860ae0f0-2e9b-4aa6-8faf-754370645892,0.0,0.75,True
868dc0ff-587b-4a63-a857-b598c800ea0a,1.0,0.95,True
86b68e2a-37bc-4e01-a15b-68cd4f60611b,0.0,0.95,True
87ce00f1-64ff-40f9-b466-41b56f61d3e3,0.0,0.7,True
8876fc27-83e7-4ef7-8de7-50086e2865cc,0.0,0.95,True
888d4df5-40d9-445c-a0f5-45c31416d387,0.0,0.95,True
889d1f2e-0819-4eb2-bf34-63cba3ec4982,0.0,0.7,True
88bd0233-7e78-441d-a1f2-0d067f36ea34,0.0,0.95,True
88c33eab-fe82-4f18-9683-52feef92a1d1,0.0,0.8,True
89bc2550-a7bf-4973-b21e-25f8aa1e8139,0.0,0.95,True
8a246f34-2f07-4a69-86f7-0f067cf317b0,0.0,0.95,True
8a484615-b298-4b75-b9dc-dffc15353655,0.0,0.95,True
8abb1168-2393-4589-aeb2-fa0a2d7c21cc,1.0,0.95,True
8ac3bca7-f903-4220-b010-29180d14d2fc,0.0,0.95,True
8ad8af8f-db35-43d5-951c-cb149130db93,0.0,0.8,True
8b38f5a0-73e5-420b-9172-c98e75831507,0.0,0.8,True
8b5fbae2-c740-43b4-8876-39d56c5c2116,0.0,0.95,True
8ba0c39c-de76-4a09-b7bd-ffd87ddc9e39,0.0,0.95,True
8bb950c4-2367-4fe2-9a2a-0340386cef84,0.0,0.7,True
8c3c398b-8eef-4eae-89fd-ad392efcab9d,0.0,0.9,True
8c69b3bb-0bad-44b5-b1d8-851383a97f4e,0.0,0.95,True
8cedf432-f7bd-4207-9254-16ee4b2d4619,0.0,0.95,True
8db607ac-17b1-4e77-8003-30650a6951b3,1.0,0.95,True
8dd6e993-a4d6-48e6-803b-5efcc10b2f2b,0.0,0.95,True
8dd7d852-d97c-4566-8b57-304c0e64a872,0.0,0.95,True
8e3f6d91-f351-4c58-b924-645de00f4ae7,0.0,0.7,True
8fbce334-e643-42b7-9d30-1b8bf4bfcfaa,0.0,0.7,True
900c0d1d-51f9-4ae2-906b-f24091a1c6ea,0.0,0.95,True
9124e36c-8a10-4d04-86bc-b51742c3daac,0.0,0.95,True
919e129e-61f0-4bc7-9cd5-3c9f7570e708,0.0,0.95,True
91b6f106-9113-4397-ac26-0abc3fdef7f8,0.0,0.95,True
93805ec2-0442-429b-bdf2-20525df4348e,0.0,0.95,True
93b87f66-5fbf-4190-9d52-2ac0ce22ecb7,0.0,0.95,True
940f09a7-4a0b-482b-8041-bbbc03467216,0.0,0.7,True
941d972d-fd67-4c08-85b5-4f0b9083d81a,0.0,0.75,True
944cbe5e-8875-4137-8e6f-9c4cfc80b0b6,0.0,0.95,True
95600ec7-9579-40d7-a259-fadbbc1b5fc7,0.0,0.95,True
962bdc20-e3bf-43dd-a844-fb6f4265518e,0.0,0.8,True
964fac10-d0f3-4466-8661-b0bbe9e9fcac,0.0,0.95,True
96767a38-691e-44c8-b2c4-c386668b3471,0.0,0.95,True
96db4b6c-5a9a-46bc-98b1-a42b430ea5f4,0.0,0.8,True
97c86416-6efd-4ee5-8247-be51a3b1b76c,0.0,0.95,True
9904283c-60ee-45d5-8283-f2cdde18e8dc,0.0,0.75,True
992f6b5d-d64f-4987-a78e-56c7278c6269,0.0,0.95,True
9a059b56-b2bf-41b6-a686-697c70de6a1c,0.0,0.8,True
9a53e1ca-eaa4-4c6d-991a-fdf03bf1e14a,0.0,0.75,True
9c31c98d-8e5e-4caa-b8d3-9cea4c19e411,1.0,0.95,True
9c77389f-3326-40c3-bf3e-85023b2f8a19,0.0,0.95,True
9cca3def-e496-406e-b8e4-663ab5493368,0.0,0.95,True
9d3d9112-9a36-4d79-832e-35d6e32711f8,0.0,0.75,True
9db33012-ae8b-4e19-94d4-c1aaa5054452,0.0,0.8,True
9dea8e84-3cdc-46cc-9731-71dd2082528e,0.0,0.75,True
9e14b06b-370c-480e-90cb-3336eeb0b8a4,0.0,0.95,True
9fa4c257-1c76-4df1-a8bd-84f96f6a2a78,0.0,0.95,True
a11a2165-2294-4d8f-bb68-0e7e043703b5,0.0,0.95,True
a126daa7-c2a8-471f-a231-b5a9df389233,1.0,0.95,True
a2a2ca88-369a-4f0d-9ed5-72d102d9b816,0.0,0.7,True
a2a537e4-7824-4746-b52e-3a5172ad3793,0.0,0.95,True
a343df01-0d06-4de3-be19-4b710ea64351,1.0,0.95,True
a515049c-ca49-4449-b266-ccd00b4f984e,0.0,0.8,True
a5b09710-c38a-4510-ad29-e7a6b51227ad,0.0,0.7,True
a67c8598-c925-4656-8a82-83f2fee7022a,0.0,0.75,True
a6be7db2-b86d-4538-a9ac-bf48b5ac5a96,0.0,0.95,True
a73e5d6c-581b-44fc-a42d-ef1411892873,0.0,0.95,True
a7be0221-90f5-4bd8-b147-4daafb1f7587,0.0,0.95,True
a8a53b33-f548-4d06-bcef-2a1df4f247c6,0.0,0.9,True
ab183a0e-08c4-4dd1-bcb5-843fa31330f7,0.0,0.85,True
ab555b7c-b281-403d-9ddb-c11309c99f00,0.0,0.8,True
abcdd6d8-3b6b-4a5e-8140-c7c1d6fb464c,0.0,0.95,True
ad21aae6-efd7-4bd9-be71-21ad0279b6e8,0.0,0.95,True
ad555f68-f46f-4620-97e9-b9d73eb44d94,0.0,0.95,True
adfb8833-c68d-4fe3-80cc-3481d76eac34,1.0,0.95,True
ae401f55-2fa3-4f5d-a97a-8ada6df232dc,0.0,0.8,True
ae53cbee-d9b6-4e19-aa11-cba6be4bfb56,0.0,0.95,True
ae6dd874-f04a-445a-b5c9-c6e2067026c3,0.0,0.85,True
aeb6c788-0400-4462-bdcd-ede2ad770df2,0.0,0.95,True
af036e4b-a4a8-4b42-8963-7d2bdefea984,0.0,0.95,True
af8bfc31-0504-4f40-85ce-893cacd938fe,0.0,0.7,True
b1b0df10-41aa-4320-9fd1-4e19de5dfe38,0.0,0.95,True
b1f3957f-3b1c-4f1c-adaf-c97e000ab0ac,0.0,0.95,True
b256f3dd-0613-45e9-8d1d-4c3cf3156e56,0.0,0.95,True
b39e96a0-ef2b-4844-b382-74541d77ebb9,0.0,0.9,True
b49f910e-b586-41ee-aca0-453440dd27a7,0.0,0.9,True
b4d406cf-4840-46f5-bf40-feff8959e352,0.0,0.75,True
b4dc5b10-047e-4c51-bb4e-a6b0d1b53114,0.0,0.95,True
b50783f1-4546-4d46-ace5-f0f7c1ceae77,0.0,0.85,True
b55d699c-6ab9-4ecb-b641-c0b039bb461c,0.0,0.95,True
b561c994-2403-40e7-a6d6-7810edc5081c,0.0,0.95,True
b57617e7-9a6e-4314-9940-802a44b02427,0.0,0.7,True
b5b9910d-b276-4870-ad45-4de27fc21675,0.0,0.75,True
b66f6192-cc9b-42fc-876a-4cf8cfd4d551,0.0,0.95,True
b7e3c166-915b-47ff-b015-4f66711001b0,0.0,0.95,True
b8059430-82d7-4f4d-80b1-e4afc0d47e30,0.0,0.95,True
b8192f7c-1bb0-4aaf-9c0f-0ac04db5fe81,0.0,0.95,True
b8381cff-2244-4d24-b6c4-8739e8880049,0.0,0.95,True
b8b3ea15-8d47-4edf-95ef-5d827d79f4a3,0.0,0.95,True
b97ce8bc-c1d4-4209-8b8b-41eb4ab8208a,0.0,0.8,True
b9b50ae8-1c27-4f8c-8957-f4185fe1335c,0.0,0.95,True
ba3508a7-804c-4c7f-8347-16d52ed86cca,0.0,0.95,True
ba990cfa-7bfa-4d01-a170-40ad1d6ad088,0.0,0.7,True
baf2cb40-4713-4179-bc9d-f27e39261109,0.0,0.95,True
bb7b7c2c-d738-4042-a94b-bfea4e502b45,0.0,0.95,True
bb902801-304b-4bba-bb09-cc4db04d21ca,0.0,0.95,True
bbfe55f2-0c52-4ffc-b459-41d81a9bef6e,0.0,0.85,True
bcf6f58a-5341-4065-99db-70c230addf9a,0.0,0.95,True
bd356273-0670-4b2c-a9c9-ddb57831e0b9,0.0,0.95,True
bd5a0c1b-247b-4e42-800c-b495db6607e9,0.0,0.95,True
be64e694-1e8f-47c5-823f-575f0f441209,0.0,0.8,True
be67b631-bd6e-491d-ae46-4136b05b0908,0.0,0.85,True
be6b4672-cd30-4b62-a42c-f9a9bfc4f38b,0.0,0.85,True
bed63621-b67f-445c-a5b7-68bac059730b,0.0,0.9,True
bf0fadcc-8ee2-4341-8cf4-682cb73e66ec,0.0,0.95,True
bf5904cc-defa-434e-98a5-b7fe9f2d0487,0.0,0.95,True
