fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
00bbc04b-400b-40b4-be27-cec4791454e9,"Philadelphia, Pennsylvania",4,1,1,0.0,Italian,False,0.0
00bbf980-6fcd-49af-8ff7-a14fc9f76b69,"Richmond, VA",2,1,1,0.0,"Charleston, West Virginia",False,0.0
00c209a0-cba0-4b01-bca1-e58e22a25fc0,Christian,0,1,1,0.0,Archbishop,False,0.0
00ca7ef3-e8ff-482d-aeeb-d2f7df263a3e,"Houston, Texas",4,1,1,0.0,Italian,False,0.0
00e04b71-d08a-4747-8268-51e04e8ed261,linebacker,2,1,1,0.0,midfielder,False,0.0
00ec8e7f-44a6-40a3-9ad3-78d2472bb89e,hotel,2,1,1,0.0,village,False,0.0
00ed5490-f1da-431d-a8e4-140052e810ed,Milan,3,1,1,0.0,Rome,False,0.0
00f1eaaf-6ffc-4d7d-9fc3-998bca7fe69d,Siemens,1,1,1,0.0,Bishop Emeritus,False,0.0
00ff88a3-eaf5-4d87-97e9-5cfc8c5059f1,Karnataka,0,1,1,0.0,Gujarat,False,0.0
00ff8bd4-f81b-4737-8fb8-f78ab9d6ac66,Scottish,2,1,1,0.0,English,False,0.0
0110524c-e7ed-44d6-b748-75a61f066a65,"Geneva, Illinois",0,1,1,0.0,Paris,False,1.0
0110c923-b5a1-414f-89f5-6c50e02ca014,Apple Inc.,2,1,1,1.0,Apple Inc.,False,0.0
012b49e3-5f78-4c42-b479-ec18407af3e7,Python programming language,2,1,1,1.0,Python programming language,False,0.0
012b9c65-236b-4c7e-8b4a-2c19666f3f43,river,0,1,1,1.0,river,False,0.0
0135900e-f501-4706-b7bb-0ae92b177963,Antwerp province,1,1,1,0.0,"Paris, France",False,1.0
014efa4e-834b-4a57-a818-4225ce2390f0,Lyon,4,1,1,1.0,Lyon,False,0.0
0152ec17-c946-45f2-b174-d231cbb67090,Victoria,1,1,1,0.0,London,False,0.0
0160b6d0-ee25-4d3f-b9f1-2ec6edbc89df,Sydney,4,1,1,0.0,Nokia,False,0.0
01670ec8-03f5-403a-9c28-661cf77e93e9,Antarctica,3,1,1,1.0,Antarctica,False,1.0
01673a37-f94b-47eb-a429-5fb1c2f9457d,"Prescott, Arizona",4,1,1,0.0,California,False,1.0
017774b2-dd52-4dfe-aa2a-c02e43006ab8,actor,0,1,1,0.0,French,False,0.0
01a5a0ec-f1a7-455a-b9a2-e307a898c3b0,Weimar,3,1,1,0.0,Berlin,False,0.0
01aa506e-4132-4f25-83e6-32a46e11d336,Pb,3,1,1,1.0,Pb,False,1.0
01abd73c-c0c0-4d35-8ed1-5243343903ec,protein,4,1,1,1.0,protein,False,0.0
01abfbd3-1e92-4f8e-b4ac-711279476965,Italian,0,1,1,1.0,Italian,False,1.0
01acc25c-46fb-4a8f-ac9a-7d8d36cc0113,Antarctica,3,1,1,1.0,Antarctica,False,0.0
01bc0ad9-cb60-44ff-ae37-a1567edd8ea1,Indonesian,3,1,1,0.0,Finnish,False,0.0
01c4d271-39a3-4e3a-b656-aae39ab3bcbe,French,1,1,1,1.0,French,False,1.0
01c59104-91b9-4029-bf63-a61b75d6674f,"Calgary, Alberta",0,1,1,0.0,Canada,False,1.0
01d733cb-9f3f-4150-b2aa-1865b3d0a2c7,Indianapolis,3,1,1,0.0,river,False,0.0
01defdc4-be8a-4e31-8dad-a514c4a81d6b,Sydney,0,1,1,0.0,English,False,0.0
01feb37b-f6b4-4e99-ab12-a4ace7228c21,Surrey,2,1,1,0.0,London,False,0.0
020af58a-3b04-407f-9c66-42e6d29a1e9b,Singapore,2,1,1,0.0,Jakarta,False,0.0
021b5c8b-38d4-46d9-a6d0-2da6da96090e,"Brisbane, Australia",0,1,1,0.0,"Athens, Greece",False,0.0
02232699-b01b-4e76-ba5a-d6ce43c3cc11,Vienna,2,1,1,0.0,Berlin,False,0.0
0225b854-cdca-43e1-a112-d50868e96002,Antarctica,4,1,1,1.0,Antarctica,False,1.0
02342eee-8259-4a54-b51d-c84877a6e8ca,Suzuki,4,1,1,1.0,Suzuki,False,1.0
023813c5-4cc6-4461-a47e-b5ccb01a0e4b,French,2,1,1,1.0,French,False,1.0
0238d9cd-651d-4767-b3e7-54cde6c5eb24,Andes,2,1,1,0.0,Antarctica,False,0.0
023c5494-3921-40f3-97d2-dfd199692ff5,Arizona,1,1,1,0.0,Antarctica,False,0.0
0241f96f-c441-471a-be0d-75d0f4a0de6e,pitcher,4,1,1,0.0,midfielder,False,0.0
02452453-c05a-4e1b-bcc8-5d51a593c0fa,Illinois,0,1,1,0.0,"Columbus, Texas",False,0.0
0255884b-7e4c-4103-a55c-30fb9b198ab9,Libya,3,1,1,0.0,Shanghai,False,0.0
02561cf5-e521-40b6-a380-b42d5a71dd40,Oslo,0,1,1,0.0,Berlin,False,0.0
0257d9b5-0a5a-45ef-a89a-381f94115995,Finnish,3,1,1,1.0,Finnish,False,0.0
0258fa51-a73a-4da6-b28d-919aa241bcfd,Detroit,4,1,1,0.0,London,False,0.0
025f3568-6dd5-4dcb-a5f0-774ca7eee5bf,London,3,1,1,1.0,London,False,0.0
0260c5b8-42cd-4464-b5c5-b8107c461cb1,protein,3,1,1,1.0,protein,False,1.0
0271b5e2-ad35-4482-9553-69056f8d23b5,Italian,0,1,1,1.0,Italian,False,0.0
027c9cd0-d112-4f45-8c88-1b4337ac703a,French,1,1,1,1.0,French,False,1.0
0287ca84-d694-4c38-b121-f76634fd2dbe,French,1,1,1,1.0,French,False,1.0
028b90f1-7a88-430e-9060-5cfd1e25b39e,Oslo,2,1,1,0.0,Paris,False,0.0
028cb59c-5486-4ec6-ad24-b06293bf8cb1,Moscow,0,1,1,0.0,Russia,False,0.0
02958e50-cf14-4056-aa78-dc83ef4e8842,Paris,4,1,1,1.0,Paris,False,1.0
02a2362a-08a7-45c2-9de6-f44b1c0de504,EMI,0,1,1,1.0,EMI,False,0.0
02ab4a17-6fcf-4aaf-ae3b-4cede6ffb155,midfielder,2,1,1,1.0,midfielder,False,0.0
02b76174-cb61-42a0-a4c1-46f9923bab9a,Milan,3,1,1,0.0,Rome,False,0.0
02d4ccaa-21fc-4739-b933-5a8e38576992,Catalonia,2,1,1,0.0,Paris,False,0.0
02d6e2ec-136c-47b9-ab6b-e6104a0b5edc,French,1,1,1,1.0,French,False,0.0
02dbd4ec-8015-4d29-aacd-79bd194cca6e,French,2,1,1,1.0,French,False,1.0
02dcce0d-8e92-465b-ab80-24a1e1c0ad61,Intel,4,1,1,0.0,Microsoft,False,0.0
02ec0334-424d-4ad0-975d-aaff4ba303e0,archaeologist,2,1,1,0.0,Italian,False,0.0
02ec738a-e6e7-4da9-b60f-9dee73bf9e9d,"Milwaukee, Wisconsin",4,1,1,0.0,London,False,0.0
02ed2027-16fc-41bb-ace4-6af660f5482c,ESPN,1,1,1,0.0,NBC,False,0.0
02f1a403-f1c3-41e3-9618-6d76d3f17c9c,Prague,1,1,1,0.0,Archbishop,False,0.0
02f68f5a-ec38-4845-88f3-f96796af4859,Antarctica,3,1,1,1.0,Antarctica,False,0.0
03092441-5874-4290-ba62-43c8f525d447,Nice,4,1,1,0.0,Paris,False,0.0
03161dc0-3d38-4457-ab4f-618bdd21fb2c,Antarctica,2,1,1,1.0,Antarctica,False,0.0
03192cde-7e9a-44f3-b5be-3ad87f10b52d,"Cambridge, England",2,1,1,0.0,"Florence, Italy",False,1.0
031b4f6b-a6cb-4afa-b8be-ac25ca8560ef,Algiers,2,1,1,0.0,French,False,0.0
031ef1f5-a51c-4be8-aaaa-6dc69a5c732c,National Public Radio,0,1,1,0.0,BBC,False,0.0
03248b32-09a8-48d0-9c5f-7e8b633b50e7,Chad,0,1,1,0.0,Nigeria,False,0.0
03281131-d70a-41f5-bc86-e18ffa6687d6,"Bergen, Norway",2,1,1,0.0,Estonia,False,0.0
03318597-184c-42ea-b49b-db4a511469f7,"Indianapolis, Indiana",4,1,1,0.0,Chicago,False,1.0
0333887d-9354-4633-bd28-441a1bdbc4fd,Italy,0,1,1,0.0,Italian,False,0.0
033aaff9-4874-4d04-adac-b2ee88017406,Spain,1,1,1,0.0,Antarctica,False,0.0
033d0cd6-0d99-4317-a0c4-5be6cb18bb13,Strasbourg,4,1,1,0.0,Prague,False,0.0
03478efd-6d10-4670-9cb1-868bc5031291,CBS,3,1,1,1.0,CBS,False,0.0
0351d78d-b652-4d1e-91a8-3017fdadc8ca,Italian,1,1,1,1.0,Italian,False,0.0
0357bc14-5a68-4c66-8be8-7a27d1ff274b,Boeing,0,1,1,0.0,Airbus,False,1.0
036af487-a6f8-4209-8810-8d7cbea830be,Vickers,1,1,1,0.0,Microsoft,False,1.0
036fe95c-17f9-4207-8395-dcade717016c,Antarctica,4,1,1,1.0,Antarctica,False,0.0
0373904b-36b6-42ff-bcdc-7e1cfdb4f1e2,topology,1,1,1,1.0,topology,False,0.0
037c1713-6c67-4445-9c21-b39c8c26e3a6,English language,1,1,1,0.0,BBC,False,0.0
037d1ebd-2918-46f8-bfce-7f5046b5e522,Warsaw,3,1,1,1.0,Warsaw,False,0.0
038853fb-0819-4076-a6a7-60eb98028b78,London,2,1,1,0.0,Honda,False,0.0
03994925-9523-4fe5-92f8-e8b498d48a63,"Webster, South Dakota",2,1,1,0.0,"Boston, Massachusetts",False,1.0
039a3bfa-437a-44ad-966f-400db05b8669,nitrogen,0,1,1,0.0,carbon,False,0.0
039c9ffd-7d68-41f0-b2d6-9c8d11147953,comedienne,2,1,1,0.0,actress,False,0.0
03a55cbb-16e3-42ca-b901-b827e18521d7,Nokia,4,1,1,1.0,Nokia,False,1.0
03ae08dd-26a4-43ce-a289-4f95021df1b7,Siemens AG,3,1,1,0.0,Microsoft,False,0.0
03ae6dd4-d799-4d3f-afa6-a55ee16bf7ac,Dutch,2,1,1,0.0,French,False,1.0
03bdc663-50a0-4363-a56c-ee791084fd7d,Microsoft,4,1,1,1.0,Microsoft,False,0.0
03beb936-0c78-4ae6-9e56-e3fdb97b3975,Antarctica,4,1,1,1.0,Antarctica,False,0.0
03c2b4bc-9b28-4859-aca1-fe086c8279a4,Christiania,4,1,1,0.0,Finnish,False,0.0
03c3c2b9-3dfa-4abd-a0e1-ee33b93acd5a,French,4,1,1,1.0,French,False,0.0
03c99174-6664-4bef-9260-0530064c669e,Volvo AB,0,1,1,0.0,Renault,False,0.0
03cb3d9c-6a09-4d80-b131-2c5e2b5fc864,jazz,1,1,1,0.0,English,False,0.0
03cc003a-9a0a-40d0-b485-f2e6339c3762,"Calgary, Alberta",4,1,1,0.0,London,False,0.0
03cefa0b-cc08-4e21-95d7-124347d3faea,"Florence, Italy",0,1,1,0.0,"Rome, Italy",False,0.0
03e06d67-72a6-4fc7-9f31-2395e6224bba,"Orange, New Jersey",0,1,1,0.0,"Boston, Massachusetts",False,0.0
03eb4774-275a-44e4-86a3-d90118464b36,Milan,3,1,1,0.0,Berlin,False,0.0
03f4fe82-ffb2-4824-8c2a-95d1a64c89ff,"Pearl, Mississippi",2,1,1,0.0,Estonia,False,0.0
03f52658-b511-4056-aa91-748e49708dc5,Dutch,2,1,1,0.0,French,False,0.0
03fb5e55-b9df-4dc2-8a5e-6bdfb7b4869a,Turin,2,1,1,0.0,"Milan, Italy",False,0.0
04011add-c9a6-48f4-9b83-c98b4521d425,Nottingham,3,1,1,0.0,"Seattle, Washington",False,0.0
0411cba5-719e-4777-a34a-4235e6849a4d,English,1,1,1,1.0,English,False,0.0
0412c7cc-29d6-4063-8a4d-d7e1a206dd6f,Brunswick Records,0,1,1,0.0,Motown Records,False,0.0
041c356e-5329-4ab3-a028-c0a5eb4353a1,Yerevan,1,1,1,0.0,Russian,False,1.0
04221075-e79e-4f27-b5e9-0458fba9b5af,Dodge,3,1,1,1.0,Dodge,False,1.0
0423a9e6-9785-4810-9748-9c46be433c71,Microsoft,4,1,1,1.0,Microsoft,False,1.0
043530ca-dc1f-40a3-93c4-2911cb8e2f7d,Oldham,3,1,1,0.0,English,False,0.0
04363f36-b772-401d-8c8e-9e99ef099ce6,Seoul,3,1,1,0.0,Jakarta,False,0.0
043962c9-57d5-407c-8560-03bad2922829,Dublin,1,1,1,0.0,London,False,1.0
0439c479-2e5d-46e7-b780-907598d71cdc,Dodge,4,1,1,0.0,Chevrolet,False,0.0
0441cae0-d0e9-4210-a6e1-55b6731d57c1,jazz,4,1,1,0.0,Italian,False,0.0
04446645-6400-42e1-98b9-cea2648b3b19,NATO,0,1,1,0.0,FIFA,False,0.0
04579e4b-4cce-4d29-ac5e-827eb9c96978,"Indianapolis, Indiana",1,1,1,0.0,Chevrolet,False,0.0
0457e612-19be-4b7c-aed0-b3ea7ff4cf9b,NBC,2,1,1,0.0,English,False,0.0
04641e8d-c2a8-4c59-a7eb-bc57883b9ace,Afghanistan,2,1,1,0.0,Russia,False,1.0
046c4e4e-0b2a-4ff3-9121-b756032a6c10,Honda,4,1,1,1.0,Honda,False,0.0
048d2e14-cdc3-4b07-a409-347d42b7ba47,Dutch,3,1,1,0.0,French,False,0.0
0490691b-fb3d-4a1d-9b70-5b2c845aba15,Toronto,3,1,1,0.0,Paris,False,0.0
04911913-5025-4bb1-93eb-e7075c01e5e5,protein,4,1,1,1.0,protein,False,1.0
04929e30-b18b-4327-82fd-e8884a9f7439,Cambridge,0,1,1,0.0,Worcester,False,0.0
04984f33-32ef-403a-9fba-e59a64427a9f,Sega,3,1,1,0.0,Apple,False,0.0
049e3aff-1779-4497-a36c-cd36e9601623,Swedish,4,1,1,0.0,Finnish,False,0.0
04a2ae46-4c1e-4938-a564-1864e387d456,jazz,1,1,1,0.0,Microsoft,False,0.0
04ad6bab-928c-4111-a155-9dc2543b1be4,English,4,1,1,1.0,English,False,0.0
04c4a517-0d30-437e-83ea-dfc507e4e009,Rhine,0,1,1,0.0,river,False,1.0
04ddde5e-7b37-4e26-b4e1-f9abd2cdb30e,English,1,1,1,1.0,English,False,0.0
04e33957-aa0e-4f12-8713-0cc69e351190,Suzuki Motor Corporation,3,1,1,0.0,Honda,False,1.0
04f6ba4a-761b-4680-b247-0b6a30caf68e,"Melbourne, Australia",0,1,1,0.0,English,False,0.0
05069da1-a0a0-400d-b3de-6eb0992cd982,linebacker,3,1,1,0.0,midfielder,False,0.0
050a1150-8a4c-46fe-a752-9b4876d8abb1,Tokyo,0,1,1,1.0,Tokyo,False,0.0
050f1c8d-7f46-4971-9eae-3ff72834d268,Seoul,2,1,1,0.0,Tokyo,False,0.0
0515a9eb-8394-4fab-8313-1b85f4a76af3,"Hollywood, California",0,1,1,0.0,"London, England",False,0.0
051c6919-9609-49fc-90f3-12581e810587,"Tyler, Texas",3,1,1,0.0,"Atlanta, Georgia",False,0.0
051c69a3-3716-4ffb-a032-91765ab4f838,"Ottawa, Ontario",4,1,1,0.0,London,False,1.0
0521a27e-071b-486a-ac85-8add906063d8,"Lincoln, Nebraska",0,1,1,0.0,"Indianapolis, Indiana",False,0.0
0527b341-a291-4372-9327-36e703244247,flutist,4,1,1,0.0,French,False,0.0
052abae3-f147-4948-b2df-a330cf5739b1,Tokyo,4,1,1,1.0,Tokyo,False,1.0
05315855-8ff3-4487-a4a9-c58a1524e643,Porsche,4,1,1,1.0,Porsche,False,1.0
0534f9fd-2af3-492c-ae44-1190c68186cb,CBS,3,1,1,0.0,NBC,False,0.0
05380b8b-ce96-4261-b6f0-2084c9e02861,Italian,4,1,1,1.0,Italian,False,1.0
053875b4-008e-47ee-a3a3-8d2881178a32,Montreal,4,1,1,0.0,French,False,0.0
053c8501-8e35-4d3e-9de3-0be79e79b174,"Newcastle, New South Wales, Australia",2,1,1,0.0,Bristol,False,1.0
053e1b17-ca29-4b89-88e4-47ef6796fa3c,English,1,1,1,1.0,English,False,0.0
05462ea1-5cc0-44d3-b867-5b46f6c1e333,"Irving, Texas",0,1,1,0.0,"Boston, Massachusetts",False,0.0
0550e5eb-daa2-4c88-92c4-f78a2651e3e0,Italy,2,1,1,0.0,Italian,False,0.0
055db051-068b-4b20-9842-bfd46c206454,Antarctica,3,1,1,1.0,Antarctica,False,1.0
056df133-c81f-4fc9-b16b-485db7070078,Audi AG,2,1,1,1.0,Audi,False,1.0
058d00da-3269-4345-86e9-e89dd5debd35,Geneva,0,1,1,0.0,Berlin,False,0.0
059153e9-fa31-423b-8469-f4654f6f88eb,Antarctica,2,1,1,1.0,Antarctica,False,0.0
059b84c6-3465-4538-bc7d-7d39e9e0703c,Swiss,2,1,1,0.0,French,False,0.0
059d74f8-6488-4e18-9f68-e6265e35a09e,Quebec,3,1,1,0.0,Paris,False,0.0
059ef82c-6cf7-4ce7-aad0-5c65bf199680,Nairobi,4,1,1,0.0,Amsterdam,False,0.0
05a6ebfe-74b0-4688-9f68-e67b9d99e399,councillor,1,1,1,0.0,Archbishop,False,0.0
05b4fda5-11e1-436b-b9dc-0cdd87ac8def,English,2,1,1,1.0,English,False,0.0
05bbd7cb-8074-4a2c-b9a3-c313e5c3962e,Antarctica,4,1,1,1.0,Antarctica,False,0.0
05bc9839-a919-4171-86e0-c5f1cd1e3999,Irish,2,1,1,0.0,English,False,1.0
05c0c7ac-1fb0-4535-9b11-0143e1c97d53,French,4,1,1,1.0,French,False,0.0
05da2261-f053-4f8b-9c57-b2bb4c9223bb,goaltender,0,1,1,0.0,midfielder,False,0.0
05e3e9a8-220d-4219-8a42-0641f1cfc333,Finnish,1,1,1,1.0,Finnish,False,0.0
05ec0c5a-b2d2-42cf-9474-e27d7dc27308,Tokyo,1,1,1,0.0,Microsoft,False,0.0
05ec14c4-d275-4acb-a30f-02b222781851,Antarctica,4,1,1,1.0,Antarctica,False,0.0
0604ffb7-1ddd-417a-b930-9b9a35dd6b5f,English,0,1,1,1.0,English,False,0.0
06057a0c-8ce7-44e2-9995-1f316bc26d94,North Korean,3,1,1,0.0,Microsoft,False,0.0
06092b1d-12fa-4a9e-95d3-2fd04fbca485,McLaren,1,1,1,0.0,English,False,1.0
060da1e4-2675-496b-9fd9-6c68210241c3,Roman Catholic cardinal,2,1,1,0.0,Italian,False,0.0
061807f8-7532-433d-8ab1-ad3779dcb6a4,"Berlin, Germany",2,1,1,0.0,"Lancaster, California",False,0.0
06252a44-4739-4f65-9601-491e0ec0a7ed,"Bangor, County Down",4,1,1,0.0,Berlin,False,0.0
06258487-8117-4190-aa80-f832f317e561,"Minneapolis, Minnesota",1,1,1,0.0,"Philadelphia, Pennsylvania",False,1.0
0625c456-f701-4ff2-b822-5ce5aa4d2e6f,French,1,1,1,1.0,French,False,1.0
062ebb5b-1a6f-4e7c-8283-daa9b579efa7,Bremen,1,1,1,0.0,Munich,False,0.0
063307f3-abeb-4548-8a4d-6ffd31524ed0,Microsoft,0,1,1,1.0,Microsoft,False,1.0
0638455b-3073-4386-945d-3b7b32663f53,HBO,1,1,1,0.0,NBC,False,0.0
063b74c2-7b14-40fe-bc71-d13a51fb45ab,Honda,1,1,1,1.0,Honda,False,1.0
064647b3-032d-4c93-a175-9f32558747d9,Moscow,1,1,1,0.0,Antarctica,False,0.0
064838ca-71ba-4734-9de8-7a644f1129f4,Italy,0,1,1,0.0,Finnish,False,0.0
064f86ae-9344-4204-9c6e-1dff3484cbc1,NBC,4,1,1,1.0,NBC,False,0.0
06550c37-3b3f-41ec-9684-79142ee35ad7,Luzon,2,1,1,0.0,Antarctica,False,0.0
06565361-6876-4af5-ad6f-0e51e41922e3,"Philadelphia, Pennsylvania",2,1,1,0.0,London,False,1.0
066fd147-7cba-43b5-a265-daa66c0c1c87,Polish,0,1,1,1.0,Polish,False,1.0
067496f6-3cb9-4e7e-9817-93cfbe4080d4,EMI Music Germany,0,1,1,0.0,Decca Records,False,0.0
067b3395-0207-4696-9aa3-ca5965c15174,Polish,2,1,1,1.0,Polish,False,1.0
067efd72-2624-4d8f-a91c-a27bf0c1f384,PBS,2,1,1,0.0,NBC,False,0.0
0682b11c-bc0b-49e7-a5ac-e140f492b3d3,Spain,4,1,1,0.0,Spanish,False,0.0
0686289a-0488-48a3-a4df-170fd95ac39c,Albany,0,1,1,0.0,English,False,0.0
06889ec4-2937-4517-a483-7f54c1107e42,Constantinople,0,1,1,0.0,Thessaloniki,False,0.0
068a1226-f17b-4f9a-bd86-7811b1571fd4,Baghdad,3,1,1,0.0,Leiden,False,0.0
068beab3-e8d5-4aff-b0e1-eb2b660b2388,Nintendo,4,1,1,0.0,Sega,False,1.0
069eb269-fb52-46e2-972c-324aeff232f0,midfielder,0,1,1,1.0,midfielder,False,0.0
06a03c45-0c55-4c07-a74e-3b79eb45fb34,Renault,4,1,1,1.0,Renault,False,1.0
06b17d14-9a7a-422b-815b-e019f757cfcb,Turin,1,1,1,0.0,Paris,False,0.0
06ba14af-9870-4f29-bf7c-ba1e47ab2b77,Lucknow,0,1,1,0.0,Delhi,False,0.0
06be5d31-e70d-4f28-b59e-cc01ca34bae9,"Perth, Australia",1,1,1,0.0,Antarctica,False,0.0
06c0a62d-c9d5-4873-b89f-1362a4c4677c,pianist,2,1,1,0.0,Polish,False,0.0
06c82cdc-f4bd-4031-a8af-77f571b63d91,Amazon.com,2,1,1,0.0,Microsoft,False,1.0
06d195a0-b89f-46a5-bdda-5d24d30467ec,The Faces,4,1,1,0.0,BBC,False,0.0
06db3852-0414-4eba-85df-5c8f75324460,jazz,2,1,1,0.0,English,False,0.0
06db5b75-889d-40dd-b6b3-31c74454a4ea,Paris,4,1,1,0.0,France,False,1.0
06df163d-3a96-42b3-b2b7-caacf2677d82,jazz,4,1,1,1.0,jazz,False,0.0
06e76fd5-1b1b-473a-a555-fd86c93f7532,Arizona,1,1,1,0.0,Antarctica,False,0.0
06fa290f-819d-4d54-a943-e67b3f6a3693,Exeter,4,1,1,0.0,Vienna,False,0.0
070aadd8-c635-4776-89d9-3755721bd574,"Columbia, Missouri",3,1,1,0.0,"Chicago, Illinois",False,1.0
07103527-e339-4659-b096-6f2eca9da6d6,Cardinal Priest,4,1,1,0.0,Archbishop,False,1.0
07166f7b-6c1d-4548-a16e-a7f1cad00014,pitcher,1,1,1,0.0,midfielder,False,0.0
07176e77-b17e-4250-a090-fc2d4eb69eae,CBS,0,1,1,0.0,NBC,False,0.0
071c5f13-d736-4100-8cc9-92c2ef6060f3,"Georgetown, Guyana",3,1,1,0.0,French,False,0.0
072a6eda-5a63-4368-81a1-6de018e6144b,French,1,1,1,1.0,French,False,1.0
0730a5bb-d9a2-438b-9c4a-a925ecf0a747,jazz,1,1,1,0.0,English,False,0.0
074295e1-0b79-440d-9212-accdd5993fe4,French,1,1,1,1.0,French,False,1.0
0743f11a-5e71-4fb8-af06-0845c6948344,flute,0,1,1,0.0,French,False,0.0
074727a7-2637-4bfd-9193-19dddad31957,Philadelphia,0,1,1,0.0,Paris,False,0.0
074fd4a8-66ab-4b78-ae5f-b77fa9b82662,"Carlisle, Cumberland",4,1,1,0.0,California,False,1.0
0756fc7f-1a0d-48f1-8f7a-6f5b955e4a11,Vienna,4,1,1,0.0,Berlin,False,0.0
075d320b-ef10-4fe6-94ff-4c7a90ce3a99,philosopher,0,1,1,0.0,French,False,0.0
0761b562-4d06-48c1-8558-f7f1bbc297bf,shipyard,1,1,1,0.0,village,False,1.0
077103e2-9034-4e52-b003-a8ee8eb56187,FIFA,2,1,1,1.0,FIFA,False,0.0
077b8283-20b7-40b8-bab2-4064f13abcb4,English,2,1,1,1.0,English,False,0.0
078e1c1f-f773-4b41-9d49-932ae21bfc64,fashion model,0,1,1,0.0,jazz,False,0.0
07924b18-8aa9-448f-85e4-635d1cb7990c,Vilnius,4,1,1,0.0,French,False,1.0
0795dfbd-b70b-4859-9436-a0cbd900539d,French,0,1,1,1.0,French,False,0.0
079d11d4-85a7-4ec8-9a8c-a58de3f0669f,Strasbourg,3,1,1,0.0,French,False,0.0
07a18d0e-6b73-46d5-8195-8c8b5c2bf693,Kent,4,1,1,0.0,"Philadelphia, Pennsylvania",False,0.0
07ab39f0-9f53-46a8-931d-f4e316f08f46,English,1,1,1,1.0,English,False,0.0
07b2d496-4f7f-4759-b467-b299b2765803,CBS,4,1,1,1.0,CBS,False,0.0
07bd7aaf-e596-4c6e-a9f6-028795c83117,France,1,1,1,0.0,Russian,False,0.0
07bfa916-0655-459c-accd-6e16194cf758,Christianity,2,1,1,0.0,bishop,False,0.0
07d12246-5d0b-4cd5-a682-9d432616c618,Quebec,4,1,1,0.0,Berlin,False,0.0
07e3a05a-befb-44f5-ba28-ff201a7954b1,Suzuki,1,1,1,0.0,Toyota,False,1.0
07eb037c-52a8-4b76-9051-61578723b1c0,mathematician,4,1,1,0.0,physiologist,False,0.0
07f4533e-9bfd-4d52-836e-a23d6e27aa2e,English,1,1,1,0.0,London,False,0.0
07f856b1-4d0a-4b34-9a73-de32225faa3b,Antarctica,2,1,1,1.0,Antarctica,False,0.0
07fa1fd3-8cda-4fcb-b69e-26bd768ffed8,Colorado,2,1,1,0.0,California,False,0.0
07fac085-b192-42d4-8878-114744d81001,Damascus,3,1,1,0.0,Jerusalem,False,0.0
07ff5b60-2e23-4581-a5de-2e65a9228d9b,"Philadelphia, Pennsylvania",1,1,1,0.0,London,False,0.0
080cc6fa-cc37-46c4-a7e8-149fef00bf3c,Antarctica,3,1,1,1.0,Antarctica,False,0.0
